student_id,week,policy,treatment_order,combined_all_asgn_score,combined_all_memo_score,academic_level,prior_prog,prior_ml,n_languages,use_learning,use_coding,use_writing,hours_ai_7d,verify_freq,eval_confidence,prior_ide_tool,n_ai_tools,claude_freq,n_ai_settings,n_ai_tasks,pref_reliable,pref_novel,pref_safe_pressure,enjoy_explore,pref_one_answer,pref_several,stop_good_enough,effort_better,comfort_reject,worry_dependence,expect_learn
student_023,7,DEFAULT,,10.0,8.700000000000001,PhD student,2.0,2.0,3.0,4.0,4.0,4.0,15.0,4.0,6.0,Yes,2.0,0.0,1.0,3.0,4.0,6.0,7.0,7.0,3.0,6.0,1.0,5.0,7.0,2.0,7.0
student_023,8,DEFAULT,,9.793333333333337,8.4,PhD student,2.0,2.0,3.0,4.0,4.0,4.0,15.0,4.0,6.0,Yes,2.0,0.0,1.0,3.0,4.0,6.0,7.0,7.0,3.0,6.0,1.0,5.0,7.0,2.0,7.0
student_023,9,DEFAULT,,9.653333333333334,8.200000000000001,PhD student,2.0,2.0,3.0,4.0,4.0,4.0,15.0,4.0,6.0,Yes,2.0,0.0,1.0,3.0,4.0,6.0,7.0,7.0,3.0,6.0,1.0,5.0,7.0,2.0,7.0
student_024,1,DEFAULT,,9.25,,Master's student,2.0,1.0,2.0,3.0,3.0,3.0,15.0,3.0,6.0,Yes,4.0,3.0,4.0,3.0,4.0,5.0,5.0,6.0,4.0,5.0,4.0,6.0,6.0,4.0,6.0
student_024,2,DEFAULT,,9.79,8.733333333333333,Master's student,2.0,1.0,2.0,3.0,3.0,3.0,15.0,3.0,6.0,Yes,4.0,3.0,4.0,3.0,4.0,5.0,5.0,6.0,4.0,5.0,4.0,6.0,6.0,4.0,6.0
student_024,3,DEFAULT,,9.413333333333334,8.633333333333333,Master's student,2.0,1.0,2.0,3.0,3.0,3.0,15.0,3.0,6.0,Yes,4.0,3.0,4.0,3.0,4.0,5.0,5.0,6.0,4.0,5.0,4.0,6.0,6.0,4.0,6.0
student_024,4,DEFAULT,,9.86,8.200000000000001,Master's student,2.0,1.0,2.0,3.0,3.0,3.0,15.0,3.0,6.0,Yes,4.0,3.0,4.0,3.0,4.0,5.0,5.0,6.0,4.0,5.0,4.0,6.0,6.0,4.0,6.0
student_024,5,NOVELTY_BIASED,1,9.573333333333332,7.2,Master's student,2.0,1.0,2.0,3.0,3.0,3.0,15.0,3.0,6.0,Yes,4.0,3.0,4.0,3.0,4.0,5.0,5.0,6.0,4.0,5.0,4.0,6.0,6.0,4.0,6.0
student_024,6,DEFAULT,,9.896666666666668,9.366666666666667,Master's student,2.0,1.0,2.0,3.0,3.0,3.0,15.0,3.0,6.0,Yes,4.0,3.0,4.0,3.0,4.0,5.0,5.0,6.0,4.0,5.0,4.0,6.0,6.0,4.0,6.0
student_024,7,DEFAULT,,,9.233333333333334,Master's student,2.0,1.0,2.0,3.0,3.0,3.0,15.0,3.0,6.0,Yes,4.0,3.0,4.0,3.0,4.0,5.0,5.0,6.0,4.0,5.0,4.0,6.0,6.0,4.0,6.0
student_024,9,DEFAULT,,,8.666666666666666,Master's student,2.0,1.0,2.0,3.0,3.0,3.0,15.0,3.0,6.0,Yes,4.0,3.0,4.0,3.0,4.0,5.0,5.0,6.0,4.0,5.0,4.0,6.0,6.0,4.0,6.0
student_028,1,DEFAULT,,7.260000000000001,,Master's student,2.0,1.0,4.0,0.0,1.0,0.0,0.5,3.0,5.0,Yes,3.0,1.0,2.0,2.0,5.0,2.0,6.0,4.0,4.0,5.0,6.0,3.0,6.0,3.0,5.0
student_028,2,DEFAULT,,8.083333333333334,6.066666666666666,Master's student,2.0,1.0,4.0,0.0,1.0,0.0,0.5,3.0,5.0,Yes,3.0,1.0,2.0,2.0,5.0,2.0,6.0,4.0,4.0,5.0,6.0,3.0,6.0,3.0,5.0
student_028,3,DEFAULT,,6.25,7.1000000000000005,Master's student,2.0,1.0,4.0,0.0,1.0,0.0,0.5,3.0,5.0,Yes,3.0,1.0,2.0,2.0,5.0,2.0,6.0,4.0,4.0,5.0,6.0,3.0,6.0,3.0,5.0
student_028,5,DEFAULT,,,5.7,Master's student,2.0,1.0,4.0,0.0,1.0,0.0,0.5,3.0,5.0,Yes,3.0,1.0,2.0,2.0,5.0,2.0,6.0,4.0,4.0,5.0,6.0,3.0,6.0,3.0,5.0
student_028,6,DEFAULT,,8.793333333333333,7.366666666666667,Master's student,2.0,1.0,4.0,0.0,1.0,0.0,0.5,3.0,5.0,Yes,3.0,1.0,2.0,2.0,5.0,2.0,6.0,4.0,4.0,5.0,6.0,3.0,6.0,3.0,5.0
student_028,7,NOVELTY_BIASED,2,8.28,,Master's student,2.0,1.0,4.0,0.0,1.0,0.0,0.5,3.0,5.0,Yes,3.0,1.0,2.0,2.0,5.0,2.0,6.0,4.0,4.0,5.0,6.0,3.0,6.0,3.0,5.0
student_028,8,DEFAULT,,8.583333333333334,5.333333333333333,Master's student,2.0,1.0,4.0,0.0,1.0,0.0,0.5,3.0,5.0,Yes,3.0,1.0,2.0,2.0,5.0,2.0,6.0,4.0,4.0,5.0,6.0,3.0,6.0,3.0,5.0
student_028,9,DEFAULT,,,7.233333333333333,Master's student,2.0,1.0,4.0,0.0,1.0,0.0,0.5,3.0,5.0,Yes,3.0,1.0,2.0,2.0,5.0,2.0,6.0,4.0,4.0,5.0,6.0,3.0,6.0,3.0,5.0
student_031,1,DEFAULT,,,,Master's student,1.0,1.0,3.0,3.0,3.0,3.0,7.5,4.0,5.0,Yes,3.0,0.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,5.0,5.0
student_031,2,DEFAULT,,8.523333333333333,6.866666666666667,Master's student,1.0,1.0,3.0,3.0,3.0,3.0,7.5,4.0,5.0,Yes,3.0,0.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,5.0,5.0
student_031,3,DEFAULT,,8.0,6.833333333333333,Master's student,1.0,1.0,3.0,3.0,3.0,3.0,7.5,4.0,5.0,Yes,3.0,0.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,5.0,5.0
student_031,4,DEFAULT,,8.846666666666666,7.433333333333334,Master's student,1.0,1.0,3.0,3.0,3.0,3.0,7.5,4.0,5.0,Yes,3.0,0.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,5.0,5.0
student_031,6,DEFAULT,,8.0,7.566666666666666,Master's student,1.0,1.0,3.0,3.0,3.0,3.0,7.5,4.0,5.0,Yes,3.0,0.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,5.0,5.0
student_031,7,DEFAULT,,6.593333333333334,7.3,Master's student,1.0,1.0,3.0,3.0,3.0,3.0,7.5,4.0,5.0,Yes,3.0,0.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,5.0,5.0
student_031,8,DEFAULT,,9.25,6.8999999999999995,Master's student,1.0,1.0,3.0,3.0,3.0,3.0,7.5,4.0,5.0,Yes,3.0,0.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,5.0,5.0
student_031,9,RELIABILITY_BIASED,2,,8.133333333333333,Master's student,1.0,1.0,3.0,3.0,3.0,3.0,7.5,4.0,5.0,Yes,3.0,0.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,5.0,5.0
student_032,1,DEFAULT,,8.26,,Master's student,2.0,1.0,4.0,3.0,3.0,2.0,7.5,4.0,5.0,Yes,3.0,0.0,3.0,3.0,4.0,2.0,7.0,4.0,1.0,6.0,5.0,4.0,7.0,7.0,3.0
student_032,2,DEFAULT,,7.583333333333333,7.766666666666667,Master's student,2.0,1.0,4.0,3.0,3.0,2.0,7.5,4.0,5.0,Yes,3.0,0.0,3.0,3.0,4.0,2.0,7.0,4.0,1.0,6.0,5.0,4.0,7.0,7.0,3.0
student_032,3,DEFAULT,,8.56,8.233333333333333,Master's student,2.0,1.0,4.0,3.0,3.0,2.0,7.5,4.0,5.0,Yes,3.0,0.0,3.0,3.0,4.0,2.0,7.0,4.0,1.0,6.0,5.0,4.0,7.0,7.0,3.0
student_032,4,DEFAULT,,9.153333333333334,7.266666666666667,Master's student,2.0,1.0,4.0,3.0,3.0,2.0,7.5,4.0,5.0,Yes,3.0,0.0,3.0,3.0,4.0,2.0,7.0,4.0,1.0,6.0,5.0,4.0,7.0,7.0,3.0
student_032,5,DEFAULT,,7.926666666666667,7.333333333333333,Master's student,2.0,1.0,4.0,3.0,3.0,2.0,7.5,4.0,5.0,Yes,3.0,0.0,3.0,3.0,4.0,2.0,7.0,4.0,1.0,6.0,5.0,4.0,7.0,7.0,3.0
student_032,7,DEFAULT,,9.39,8.366666666666667,Master's student,2.0,1.0,4.0,3.0,3.0,2.0,7.5,4.0,5.0,Yes,3.0,0.0,3.0,3.0,4.0,2.0,7.0,4.0,1.0,6.0,5.0,4.0,7.0,7.0,3.0
student_032,8,DEFAULT,,,8.299999999999999,Master's student,2.0,1.0,4.0,3.0,3.0,2.0,7.5,4.0,5.0,Yes,3.0,0.0,3.0,3.0,4.0,2.0,7.0,4.0,1.0,6.0,5.0,4.0,7.0,7.0,3.0
student_032,9,NOVELTY_BIASED,2,,7.866666666666667,Master's student,2.0,1.0,4.0,3.0,3.0,2.0,7.5,4.0,5.0,Yes,3.0,0.0,3.0,3.0,4.0,2.0,7.0,4.0,1.0,6.0,5.0,4.0,7.0,7.0,3.0
student_033,1,DEFAULT,,9.26,,Master's student,2.0,1.0,4.0,4.0,1.0,0.0,3.0,4.0,6.0,No,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0,4.0,7.0,1.0,7.0,7.0,7.0,4.0
student_033,2,DEFAULT,,,7.333333333333333,Master's student,2.0,1.0,4.0,4.0,1.0,0.0,3.0,4.0,6.0,No,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0,4.0,7.0,1.0,7.0,7.0,7.0,4.0
student_033,3,DEFAULT,,9.01,7.9,Master's student,2.0,1.0,4.0,4.0,1.0,0.0,3.0,4.0,6.0,No,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0,4.0,7.0,1.0,7.0,7.0,7.0,4.0
student_033,4,RELIABILITY_BIASED,1,,7.7,Master's student,2.0,1.0,4.0,4.0,1.0,0.0,3.0,4.0,6.0,No,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0,4.0,7.0,1.0,7.0,7.0,7.0,4.0
student_033,5,DEFAULT,,9.63,7.8,Master's student,2.0,1.0,4.0,4.0,1.0,0.0,3.0,4.0,6.0,No,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0,4.0,7.0,1.0,7.0,7.0,7.0,4.0
student_033,6,DEFAULT,,9.896666666666668,6.6000000000000005,Master's student,2.0,1.0,4.0,4.0,1.0,0.0,3.0,4.0,6.0,No,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0,4.0,7.0,1.0,7.0,7.0,7.0,4.0
student_033,8,DEFAULT,,8.953333333333333,7.0,Master's student,2.0,1.0,4.0,4.0,1.0,0.0,3.0,4.0,6.0,No,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0,4.0,7.0,1.0,7.0,7.0,7.0,4.0
student_033,9,DEFAULT,,,7.033333333333334,Master's student,2.0,1.0,4.0,4.0,1.0,0.0,3.0,4.0,6.0,No,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0,4.0,7.0,1.0,7.0,7.0,7.0,4.0
student_035,1,DEFAULT,,8.87,,Master's student,2.0,2.0,5.0,3.0,3.0,3.0,7.5,2.0,3.0,Yes,2.0,0.0,3.0,3.0,4.0,7.0,2.0,7.0,4.0,3.0,3.0,5.0,7.0,7.0,7.0
student_035,2,DEFAULT,,8.393333333333333,6.666666666666667,Master's student,2.0,2.0,5.0,3.0,3.0,3.0,7.5,2.0,3.0,Yes,2.0,0.0,3.0,3.0,4.0,7.0,2.0,7.0,4.0,3.0,3.0,5.0,7.0,7.0,7.0
student_035,3,DEFAULT,,,6.933333333333334,Master's student,2.0,2.0,5.0,3.0,3.0,3.0,7.5,2.0,3.0,Yes,2.0,0.0,3.0,3.0,4.0,7.0,2.0,7.0,4.0,3.0,3.0,5.0,7.0,7.0,7.0
student_035,4,DEFAULT,,9.21,,Master's student,2.0,2.0,5.0,3.0,3.0,3.0,7.5,2.0,3.0,Yes,2.0,0.0,3.0,3.0,4.0,7.0,2.0,7.0,4.0,3.0,3.0,5.0,7.0,7.0,7.0
student_035,6,DEFAULT,,,8.9,Master's student,2.0,2.0,5.0,3.0,3.0,3.0,7.5,2.0,3.0,Yes,2.0,0.0,3.0,3.0,4.0,7.0,2.0,7.0,4.0,3.0,3.0,5.0,7.0,7.0,7.0
student_035,7,DEFAULT,,8.463333333333333,,Master's student,2.0,2.0,5.0,3.0,3.0,3.0,7.5,2.0,3.0,Yes,2.0,0.0,3.0,3.0,4.0,7.0,2.0,7.0,4.0,3.0,3.0,5.0,7.0,7.0,7.0
student_035,8,DEFAULT,,9.32,6.833333333333333,Master's student,2.0,2.0,5.0,3.0,3.0,3.0,7.5,2.0,3.0,Yes,2.0,0.0,3.0,3.0,4.0,7.0,2.0,7.0,4.0,3.0,3.0,5.0,7.0,7.0,7.0
student_035,9,NOVELTY_BIASED,2,9.633333333333333,7.933333333333334,Master's student,2.0,2.0,5.0,3.0,3.0,3.0,7.5,2.0,3.0,Yes,2.0,0.0,3.0,3.0,4.0,7.0,2.0,7.0,4.0,3.0,3.0,5.0,7.0,7.0,7.0
student_036,1,DEFAULT,,8.276666666666667,,Master's student,1.0,,3.0,4.0,4.0,0.0,3.0,4.0,6.0,No,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,4.0,7.0,3.0,5.0
student_036,2,DEFAULT,,,6.3,Master's student,1.0,,3.0,4.0,4.0,0.0,3.0,4.0,6.0,No,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,4.0,7.0,3.0,5.0
student_036,3,DEFAULT,,,,Master's student,1.0,,3.0,4.0,4.0,0.0,3.0,4.0,6.0,No,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,4.0,7.0,3.0,5.0
student_036,5,DEFAULT,,9.0,7.1,Master's student,1.0,,3.0,4.0,4.0,0.0,3.0,4.0,6.0,No,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,4.0,7.0,3.0,5.0
student_036,6,DEFAULT,,8.833333333333334,8.966666666666667,Master's student,1.0,,3.0,4.0,4.0,0.0,3.0,4.0,6.0,No,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,4.0,7.0,3.0,5.0
student_036,7,DEFAULT,,,6.5,Master's student,1.0,,3.0,4.0,4.0,0.0,3.0,4.0,6.0,No,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,4.0,7.0,3.0,5.0
student_036,8,DEFAULT,,8.583333333333334,,Master's student,1.0,,3.0,4.0,4.0,0.0,3.0,4.0,6.0,No,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,4.0,7.0,3.0,5.0
student_037,1,DEFAULT,,7.833333333333333,,Master's student,1.0,1.0,4.0,4.0,4.0,4.0,15.0,4.0,5.0,Yes,3.0,1.0,2.0,3.0,7.0,7.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,4.0,7.0
student_037,2,DEFAULT,,8.453333333333333,8.833333333333334,Master's student,1.0,1.0,4.0,4.0,4.0,4.0,15.0,4.0,5.0,Yes,3.0,1.0,2.0,3.0,7.0,7.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,4.0,7.0
student_037,4,DEFAULT,,8.903333333333334,7.6,Master's student,1.0,1.0,4.0,4.0,4.0,4.0,15.0,4.0,5.0,Yes,3.0,1.0,2.0,3.0,7.0,7.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,4.0,7.0
student_037,5,NOVELTY_BIASED,2,8.776666666666666,8.433333333333334,Master's student,1.0,1.0,4.0,4.0,4.0,4.0,15.0,4.0,5.0,Yes,3.0,1.0,2.0,3.0,7.0,7.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,4.0,7.0
student_037,6,DEFAULT,,9.0,8.799999999999999,Master's student,1.0,1.0,4.0,4.0,4.0,4.0,15.0,4.0,5.0,Yes,3.0,1.0,2.0,3.0,7.0,7.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,4.0,7.0
student_037,7,DEFAULT,,7.9433333333333325,10.0,Master's student,1.0,1.0,4.0,4.0,4.0,4.0,15.0,4.0,5.0,Yes,3.0,1.0,2.0,3.0,7.0,7.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,4.0,7.0
student_037,8,DEFAULT,,7.04,6.233333333333333,Master's student,1.0,1.0,4.0,4.0,4.0,4.0,15.0,4.0,5.0,Yes,3.0,1.0,2.0,3.0,7.0,7.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,4.0,7.0
student_037,9,DEFAULT,,,,Master's student,1.0,1.0,4.0,4.0,4.0,4.0,15.0,4.0,5.0,Yes,3.0,1.0,2.0,3.0,7.0,7.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,4.0,7.0
student_038,1,DEFAULT,,8.776666666666666,,Master's student,2.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,5.0,Yes,5.0,2.0,2.0,3.0,7.0,4.0,6.0,6.0,6.0,4.0,6.0,4.0,6.0,5.0,6.0
student_038,2,NOVELTY_BIASED,1,8.693333333333333,7.166666666666667,Master's student,2.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,5.0,Yes,5.0,2.0,2.0,3.0,7.0,4.0,6.0,6.0,6.0,4.0,6.0,4.0,6.0,5.0,6.0
student_038,3,DEFAULT,,9.03,7.666666666666667,Master's student,2.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,5.0,Yes,5.0,2.0,2.0,3.0,7.0,4.0,6.0,6.0,6.0,4.0,6.0,4.0,6.0,5.0,6.0
student_038,4,DEFAULT,,9.513333333333334,6.533333333333334,Master's student,2.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,5.0,Yes,5.0,2.0,2.0,3.0,7.0,4.0,6.0,6.0,6.0,4.0,6.0,4.0,6.0,5.0,6.0
student_038,5,DEFAULT,,7.9,8.066666666666666,Master's student,2.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,5.0,Yes,5.0,2.0,2.0,3.0,7.0,4.0,6.0,6.0,6.0,4.0,6.0,4.0,6.0,5.0,6.0
student_038,6,DEFAULT,,9.73,7.3,Master's student,2.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,5.0,Yes,5.0,2.0,2.0,3.0,7.0,4.0,6.0,6.0,6.0,4.0,6.0,4.0,6.0,5.0,6.0
student_038,8,DEFAULT,,,7.233333333333333,Master's student,2.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,5.0,Yes,5.0,2.0,2.0,3.0,7.0,4.0,6.0,6.0,6.0,4.0,6.0,4.0,6.0,5.0,6.0
student_038,9,DEFAULT,,9.636666666666668,7.266666666666667,Master's student,2.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,5.0,Yes,5.0,2.0,2.0,3.0,7.0,4.0,6.0,6.0,6.0,4.0,6.0,4.0,6.0,5.0,6.0
student_039,1,DEFAULT,,9.573333333333332,,Undergraduate,2.0,1.0,3.0,3.0,3.0,0.0,0.5,4.0,5.0,No,0.0,0.0,0.0,0.0,5.0,5.0,7.0,7.0,3.0,7.0,5.0,4.0,7.0,5.0,6.0
student_039,2,DEFAULT,,9.143333333333333,7.066666666666666,Undergraduate,2.0,1.0,3.0,3.0,3.0,0.0,0.5,4.0,5.0,No,0.0,0.0,0.0,0.0,5.0,5.0,7.0,7.0,3.0,7.0,5.0,4.0,7.0,5.0,6.0
student_039,4,DEFAULT,,9.236666666666666,7.6,Undergraduate,2.0,1.0,3.0,3.0,3.0,0.0,0.5,4.0,5.0,No,0.0,0.0,0.0,0.0,5.0,5.0,7.0,7.0,3.0,7.0,5.0,4.0,7.0,5.0,6.0
student_039,5,DEFAULT,,9.486666666666666,7.833333333333333,Undergraduate,2.0,1.0,3.0,3.0,3.0,0.0,0.5,4.0,5.0,No,0.0,0.0,0.0,0.0,5.0,5.0,7.0,7.0,3.0,7.0,5.0,4.0,7.0,5.0,6.0
student_039,6,DEFAULT,,9.48,7.5,Undergraduate,2.0,1.0,3.0,3.0,3.0,0.0,0.5,4.0,5.0,No,0.0,0.0,0.0,0.0,5.0,5.0,7.0,7.0,3.0,7.0,5.0,4.0,7.0,5.0,6.0
student_039,7,DEFAULT,,8.333333333333334,7.466666666666666,Undergraduate,2.0,1.0,3.0,3.0,3.0,0.0,0.5,4.0,5.0,No,0.0,0.0,0.0,0.0,5.0,5.0,7.0,7.0,3.0,7.0,5.0,4.0,7.0,5.0,6.0
student_039,8,DEFAULT,,,8.5,Undergraduate,2.0,1.0,3.0,3.0,3.0,0.0,0.5,4.0,5.0,No,0.0,0.0,0.0,0.0,5.0,5.0,7.0,7.0,3.0,7.0,5.0,4.0,7.0,5.0,6.0
student_039,9,NOVELTY_BIASED,2,,7.6,Undergraduate,2.0,1.0,3.0,3.0,3.0,0.0,0.5,4.0,5.0,No,0.0,0.0,0.0,0.0,5.0,5.0,7.0,7.0,3.0,7.0,5.0,4.0,7.0,5.0,6.0
student_040,1,DEFAULT,,10.0,,Master's student,2.0,1.0,3.0,4.0,4.0,1.0,3.0,3.0,5.0,Yes,2.0,0.0,2.0,3.0,4.0,6.0,5.0,7.0,3.0,6.0,4.0,7.0,7.0,7.0,7.0
student_040,2,DEFAULT,,8.33,7.333333333333333,Master's student,2.0,1.0,3.0,4.0,4.0,1.0,3.0,3.0,5.0,Yes,2.0,0.0,2.0,3.0,4.0,6.0,5.0,7.0,3.0,6.0,4.0,7.0,7.0,7.0,7.0
student_040,3,DEFAULT,,7.936666666666667,6.866666666666667,Master's student,2.0,1.0,3.0,4.0,4.0,1.0,3.0,3.0,5.0,Yes,2.0,0.0,2.0,3.0,4.0,6.0,5.0,7.0,3.0,6.0,4.0,7.0,7.0,7.0,7.0
student_040,4,DEFAULT,,9.126666666666669,7.766666666666667,Master's student,2.0,1.0,3.0,4.0,4.0,1.0,3.0,3.0,5.0,Yes,2.0,0.0,2.0,3.0,4.0,6.0,5.0,7.0,3.0,6.0,4.0,7.0,7.0,7.0,7.0
student_040,5,DEFAULT,,9.376666666666669,7.633333333333333,Master's student,2.0,1.0,3.0,4.0,4.0,1.0,3.0,3.0,5.0,Yes,2.0,0.0,2.0,3.0,4.0,6.0,5.0,7.0,3.0,6.0,4.0,7.0,7.0,7.0,7.0
student_040,6,DEFAULT,,9.833333333333334,8.799999999999999,Master's student,2.0,1.0,3.0,4.0,4.0,1.0,3.0,3.0,5.0,Yes,2.0,0.0,2.0,3.0,4.0,6.0,5.0,7.0,3.0,6.0,4.0,7.0,7.0,7.0,7.0
student_040,8,DEFAULT,,,7.8,Master's student,2.0,1.0,3.0,4.0,4.0,1.0,3.0,3.0,5.0,Yes,2.0,0.0,2.0,3.0,4.0,6.0,5.0,7.0,3.0,6.0,4.0,7.0,7.0,7.0,7.0
student_042,1,DEFAULT,,8.313333333333333,,Master's student,1.0,1.0,5.0,2.0,2.0,0.0,3.0,3.0,4.0,No,0.0,0.0,0.0,0.0,6.0,3.0,7.0,6.0,3.0,6.0,4.0,5.0,6.0,5.0,5.0
student_042,2,DEFAULT,,6.88,5.8999999999999995,Master's student,1.0,1.0,5.0,2.0,2.0,0.0,3.0,3.0,4.0,No,0.0,0.0,0.0,0.0,6.0,3.0,7.0,6.0,3.0,6.0,4.0,5.0,6.0,5.0,5.0
student_042,3,DEFAULT,,7.07,6.633333333333333,Master's student,1.0,1.0,5.0,2.0,2.0,0.0,3.0,3.0,4.0,No,0.0,0.0,0.0,0.0,6.0,3.0,7.0,6.0,3.0,6.0,4.0,5.0,6.0,5.0,5.0
student_042,4,RELIABILITY_BIASED,1,,5.566666666666666,Master's student,1.0,1.0,5.0,2.0,2.0,0.0,3.0,3.0,4.0,No,0.0,0.0,0.0,0.0,6.0,3.0,7.0,6.0,3.0,6.0,4.0,5.0,6.0,5.0,5.0
student_042,5,DEFAULT,,8.333333333333334,4.833333333333333,Master's student,1.0,1.0,5.0,2.0,2.0,0.0,3.0,3.0,4.0,No,0.0,0.0,0.0,0.0,6.0,3.0,7.0,6.0,3.0,6.0,4.0,5.0,6.0,5.0,5.0
student_042,6,DEFAULT,,,5.3999999999999995,Master's student,1.0,1.0,5.0,2.0,2.0,0.0,3.0,3.0,4.0,No,0.0,0.0,0.0,0.0,6.0,3.0,7.0,6.0,3.0,6.0,4.0,5.0,6.0,5.0,5.0
student_042,8,DEFAULT,,9.013333333333334,5.6000000000000005,Master's student,1.0,1.0,5.0,2.0,2.0,0.0,3.0,3.0,4.0,No,0.0,0.0,0.0,0.0,6.0,3.0,7.0,6.0,3.0,6.0,4.0,5.0,6.0,5.0,5.0
student_042,9,DEFAULT,,7.433333333333334,7.366666666666667,Master's student,1.0,1.0,5.0,2.0,2.0,0.0,3.0,3.0,4.0,No,0.0,0.0,0.0,0.0,6.0,3.0,7.0,6.0,3.0,6.0,4.0,5.0,6.0,5.0,5.0
student_043,1,DEFAULT,,,,Master's student,2.0,2.0,5.0,1.0,2.0,1.0,7.5,4.0,5.0,No,0.0,0.0,0.0,0.0,6.0,7.0,4.0,7.0,4.0,7.0,3.0,6.0,7.0,4.0,5.0
student_043,2,DEFAULT,,7.813333333333333,7.1000000000000005,Master's student,2.0,2.0,5.0,1.0,2.0,1.0,7.5,4.0,5.0,No,0.0,0.0,0.0,0.0,6.0,7.0,4.0,7.0,4.0,7.0,3.0,6.0,7.0,4.0,5.0
student_043,4,DEFAULT,,9.806666666666668,8.433333333333334,Master's student,2.0,2.0,5.0,1.0,2.0,1.0,7.5,4.0,5.0,No,0.0,0.0,0.0,0.0,6.0,7.0,4.0,7.0,4.0,7.0,3.0,6.0,7.0,4.0,5.0
student_043,5,DEFAULT,,9.833333333333334,7.566666666666666,Master's student,2.0,2.0,5.0,1.0,2.0,1.0,7.5,4.0,5.0,No,0.0,0.0,0.0,0.0,6.0,7.0,4.0,7.0,4.0,7.0,3.0,6.0,7.0,4.0,5.0
student_043,7,DEFAULT,,9.073333333333332,7.833333333333333,Master's student,2.0,2.0,5.0,1.0,2.0,1.0,7.5,4.0,5.0,No,0.0,0.0,0.0,0.0,6.0,7.0,4.0,7.0,4.0,7.0,3.0,6.0,7.0,4.0,5.0
student_043,8,DEFAULT,,,7.0,Master's student,2.0,2.0,5.0,1.0,2.0,1.0,7.5,4.0,5.0,No,0.0,0.0,0.0,0.0,6.0,7.0,4.0,7.0,4.0,7.0,3.0,6.0,7.0,4.0,5.0
student_043,9,DEFAULT,,,6.233333333333333,Master's student,2.0,2.0,5.0,1.0,2.0,1.0,7.5,4.0,5.0,No,0.0,0.0,0.0,0.0,6.0,7.0,4.0,7.0,4.0,7.0,3.0,6.0,7.0,4.0,5.0
student_044,1,DEFAULT,,8.073333333333332,,Master's student,3.0,2.0,4.0,4.0,4.0,4.0,25.0,4.0,4.0,Yes,2.0,0.0,2.0,3.0,4.0,6.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,3.0,5.0
student_044,2,DEFAULT,,9.256666666666668,8.0,Master's student,3.0,2.0,4.0,4.0,4.0,4.0,25.0,4.0,4.0,Yes,2.0,0.0,2.0,3.0,4.0,6.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,3.0,5.0
