participantId,wave,ai_group,pre_grs_F_full,post_grs_F_full,pre_sharpe_full,post_sharpe_full,pre_grs_F_def1y,post_grs_F_def1y,pre_sharpe_def1y,post_sharpe_def1y,pre_grs_F_bear1y,post_grs_F_bear1y,pre_sharpe_bear1y,post_sharpe_bear1y,pre_grs_F_bull1y,post_grs_F_bull1y,pre_sharpe_bull1y,post_sharpe_bull1y
860,wave3,Default,0.9056350720462945,0.8951324607374265,0.0504299318627933,0.0519420365230033,0.7937933599203653,0.7569395692793911,0.0883676800494272,0.10147722460363,0.6011030604946078,0.599199213686275,-0.0236725083783219,-0.0262563435523346,0.991277019398682,0.997767905569746,0.1511929737608068,0.1497380955225661
995,wave3,Default,0.9861403118657572,0.9861403118657572,0.0368538100363671,0.0368538100363671,0.7028378421792933,0.7028378421792933,0.1182096842882461,0.1182096842882461,0.5557013178618625,0.5557013178618625,-0.0603819280115468,-0.0603819280115468,1.102880232386827,1.102880232386827,0.1240296908361321,0.1240296908361321
1491,wave3,Risk-Neutral,1.051130940520753,1.0356283745476105,0.02009062393273,0.0251230297893787,0.895212957028083,0.8701434299212694,0.0319802625188646,0.0518811408011776,0.5679692709510932,0.5637734697857236,-0.0530127223188858,-0.0556416035231994,1.2061417053550914,1.1126691345091857,0.0925358361465484,0.1213789349736759
474,wave3,Risk-Neutral,0.9731438895061,0.9687221114011229,0.0393612872413062,0.0401789520639551,0.7200774871176359,0.7439559729577503,0.113133964611787,0.1057230126466882,0.5754624552661629,0.5820392547153805,-0.0479649512396531,-0.0430544632714424,1.033622211356945,1.005711020760914,0.1414560657771258,0.1479399685513833
1104,wave3,Somewhat Risk-Seeking,1.038758061760665,1.038758061760665,0.0241913911400659,0.0241913911400659,0.8705596063269978,0.8705596063269978,0.0516130009571634,0.0516130009571634,0.5321252336380656,0.5321252336380656,-0.0724967051419711,-0.0724967051419711,1.2509684514546398,1.2509684514546398,0.0750365659328027,0.0750365659328027
2300,wave3,Somewhat Risk-Seeking,1.0083890900565773,1.0334614952874186,0.0321124966113218,0.0257483684584823,0.8250198642026991,0.8777164181429751,0.0755622941085015,0.0467645314465376,0.5730804206027458,0.5320461225729181,-0.0496247373251958,-0.0725340107834911,1.1279560214536686,1.19414811103679,0.117126539447796,0.0966972509558866
415,wave3,Risk-Neutral,0.9844019381348296,0.9844019381348296,0.0371989413343662,0.0371989413343662,0.827912231437973,0.827912231437973,0.074267521400585,0.074267521400585,0.575330842073791,0.575330842073791,-0.0480581404027093,-0.0480581404027093,1.1320221936992745,1.1320221936992745,0.115970661635995,0.115970661635995
1452,wave3,Somewhat Risk-Averse,1.0556477514956026,1.0556477514956026,0.0183673278417106,0.0183673278417106,0.8785402001984143,0.8785402001984143,0.0461741039108192,0.0461741039108192,0.5341024745533296,0.5341024745533296,-0.0715581316984918,-0.0715581316984918,1.2774410827385196,1.2774410827385196,0.0625039392450658,0.0625039392450658
2072,wave3,Extremely Risk-Seeking,0.9153851226455236,0.9153851226455236,0.0489848507484428,0.0489848507484428,0.7428942510756567,0.7428942510756567,0.1060630103275956,0.1060630103275956,0.6086053378870324,0.6086053378870324,-0.0072349227601723,-0.0072349227601723,1.1304041765733988,1.1304041765733988,0.1164319111126426,0.1164319111126426
2170,wave3,Risk-Neutral,0.98834185758916,0.9458178993836608,0.0364120531683643,0.0441742867102733,0.7051945133573142,0.6082564961207898,0.1175280818721118,0.14305404130573,0.5789646299813704,0.5974227068082587,-0.0454156824613511,-0.0284570683022204,1.1485414857519582,1.1078958480329246,0.1111578501157347,0.1226782332732549
742,wave3,Somewhat Risk-Seeking,0.9259729310331388,0.9325656326305388,0.0473661887229054,0.0463300012210744,0.6129328607375866,0.6453156166866189,0.1419210235346575,0.1338330612670707,0.594987533342224,0.5896839241359647,-0.0312234605805845,-0.0365330927315254,1.0316845758938482,1.0685996566165648,0.1419149725718805,0.1329212493308138
2264,wave3,Extremely Risk-Averse,1.0588523884150758,1.0349534527236544,0.0170394523669032,0.0253194570331874,0.8025384854320426,0.7656728666812155,0.084971037115714,0.0985228223307411,0.560558900877467,0.5750085935330578,-0.0575754957637188,-0.0482855572801888,1.0418964916520637,0.991958831229393,0.1394807444706286,0.1510407516676689
703,wave3,Somewhat Risk-Seeking,0.9448863988763818,0.9300097466708538,0.0443292091354463,0.0467344177543947,0.7062575612378075,0.7271289382893028,0.1172193984454189,0.1109945279524817,0.5683412947952772,0.5604087909446945,-0.0527733849169853,-0.0576642375062455,1.0711170330962971,1.037884557354201,0.1322873139859587,0.1404417158818431
188,wave3,Default,0.9297598338329216,0.928081864014084,0.0467737752908633,0.047037185056059,0.6570720292756992,0.6626385656391995,0.1307822735421347,0.1293143790301809,0.5745557946659037,0.585874070864534,-0.048603324624247,-0.0399156885900037,0.9477509404700368,0.8506838066480134,0.1606390895360274,0.1800982431610686
759,wave3,Extremely Risk-Averse,0.927577121608741,0.8716113482603661,0.0471161345578196,0.0551799273447005,0.7376456882883082,0.7070843349092224,0.1077287066954665,0.1169787908419395,0.5773963224775248,0.6061227856687657,-0.0465743744433869,-0.0148459383337301,1.0193684488176316,0.897276985867911,0.1448005864443342,0.1710030030447656
764,wave3,Somewhat Risk-Averse,0.9914626482704184,0.9225917556797066,0.035776547611339,0.04788899355725,0.8051368062365795,0.7275564821430961,0.0839361454025292,0.1108635478595361,0.5715711928730969,0.5787648138336797,-0.0506484838336801,0.0455649340860074,1.0685861157892893,1.1466926562738666,0.1329246516237942,0.1117062779689132
1967,wave3,Extremely Risk-Seeking,0.8313197669577613,0.9677656134054096,0.0603285486385855,0.0403536596825895,0.697274760112997,0.826820797620819,0.1198041161344089,0.0747586791003332,0.586153970802623,0.5527101413247381,-0.0396769369831907,-0.0620478176362788,0.8221544796321821,1.0781489602296144,0.1854736840317102,0.1305013199773656
70,wave3,Somewhat Risk-Averse,0.876066628374092,0.9303682415590664,0.0545811972575772,0.046677902728716,0.7536742281486601,0.7463811943693002,0.1025608717282863,0.1049424297742302,0.5817338873398523,0.575661552253115,-0.0432946914357255,-0.0478236380039387,0.9692944483320024,0.8310005060504532,0.1560283802427578,0.183821571945416
18,wave3,Risk-Neutral,1.0218329093659977,1.0218329093659977,0.0288744136036601,0.0288744136036601,0.8549800583045399,0.8549800583045399,0.0608588903062848,0.0608588903062848,0.5630543356908968,0.5630543356908968,-0.0560799533838792,-0.0560799533838792,1.1246513639042437,1.1246513639042437,0.1180580549717281,0.1180580549717281
1089,wave3,Extremely Risk-Averse,0.9908804992464628,0.9430101527947852,0.0358959433495063,0.044639637479566,0.7886364364807488,0.7983734803787415,0.0903125790683685,0.0866048628596069,0.5488816930991626,0.6026977240033115,-0.064117834975316,-0.0212686651140039,1.1754779206576675,0.9831769175954964,0.1028526072039492,0.1529908595692821
2401,wave3,Extremely Risk-Seeking,0.9168714895513472,0.9500055126467224,0.0487608275155213,0.0434710578738116,0.6942170742548663,0.7160966671563672,0.1206720075534309,0.1143249580611791,0.5756702169983425,0.5765140420773256,-0.0478174786243532,-0.0472138269216514,0.9748452708103376,1.0647090525142504,0.1548203293885667,0.1338955005614469
1434,wave3,Default,0.8735286372256271,0.9010947121165852,0.0549230597630142,0.0510890610271208,0.6003008580018037,0.5960891019645799,0.1449628553298154,0.1459641077832688,0.6021352587393054,0.6047396511978341,0.0221462871605383,-0.0177216946005592,1.1669985797363884,1.0794173002076932,0.1055343413784067,0.1301767510850936
1608,wave3,Extremely Risk-Seeking,0.9293024063234728,0.9293024063234728,0.0468457283832831,0.0468457283832831,0.7895877266192587,0.7895877266192587,0.0899568691976928,0.0899568691976928,0.5835044998786176,0.5835044998786176,-0.041882754978664,-0.041882754978664,0.9890970414063852,0.9890970414063852,0.1516787446292747,0.1516787446292747
2214,wave3,Risk-Neutral,0.8189995402776732,0.9108852671550408,0.0618184670593842,0.0496569607156291,0.5811620277901008,0.6350878214509637,0.1494631702281662,0.1364355161142405,0.6005191842507737,0.5988638263161814,-0.0244938476307193,-0.0266856786773824,0.9607410291148192,1.005143877221417,0.1578735125052103,0.1480690171320998
1283,wave3,Extremely Risk-Averse,1.045761801565286,0.9258930639857478,0.0219641777292814,0.0473786038658249,0.8392000858017404,0.7937565460538332,0.0689875805856757,0.088381711022599,0.5587821915192637,0.6046489335955377,-0.0586173470895958,-0.0178941850616099,1.1244165012184566,0.9668356779969004,0.1181239936382723,0.156560795841797
1002,wave3,Somewhat Risk-Averse,1.07382661793925,1.07382661793925,0.0084090383958829,0.0084090383958829,0.8968525780526179,0.8968525780526179,0.0302287731530339,0.0302287731530339,0.6033879129990632,0.6033879129990632,-0.020139663291826,-0.020139663291826,1.3310557109615888,1.3310557109615888,0.0208257137998959,0.0208257137998959
1614,wave3,Somewhat Risk-Seeking,1.056603443522239,1.058981492380674,0.0179815778728643,0.0169837841030194,0.8891664191345819,0.8708828753396991,0.0377459347449476,0.0514037658914193,0.5559936665773728,0.5417347590867193,-0.0602166735574682,-0.0678159469159769,1.1933757513913708,1.2505683088180597,0.0969593327389668,0.0752102825634639
592,wave3,Somewhat Risk-Seeking,0.9584739100685766,0.9824606969791452,0.0420132747282379,0.0375806239764241,0.7093156215300657,0.8376474301819193,0.1163270924853586,0.0697370732242789,0.576997755522014,0.5369944723900952,-0.0468643157882592,-0.0701631919880656,1.1091260458721972,1.109799163452139,0.1223446133055021,0.1221617062791298
890,wave3,Somewhat Risk-Averse,0.9394790063826732,0.9394790063826732,0.0452181384497788,0.0452181384497788,0.8426502043454484,0.8426502043454484,0.067292846225427,0.067292846225427,0.5604276156808667,0.5604276156808667,-0.0576531161214192,-0.0576531161214192,1.0316130328993585,1.0316130328993585,0.1419318905437707,0.1419318905437707
896,wave3,Risk-Neutral,1.045553003523079,1.0184898388898818,0.0220338253209626,0.0297124879836185,0.8482414598407764,0.8132188498565925,0.0644535540258652,0.0806346637500751,0.5906266702156282,0.5909228222486468,-0.0356468540131047,-0.035363892923653,1.2106005032043594,1.1711857239978611,0.0909419469783827,0.1042183408512372
2135,wave3,Extremely Risk-Seeking,0.97453675276105,0.9632421079637116,0.0391002033326117,0.0411699157350509,0.8162306760231832,0.8508803521740722,0.0793701731450282,0.0630698821945042,0.5556161687763658,0.5567270281544573,-0.0604299760486521,-0.0598001495627294,1.0499064359150043,1.0033204728335097,0.1375435968624695,0.148483222152311
1383,wave3,Risk-Neutral,1.009423681645435,0.9470465156770806,0.0318749465104666,0.0439691212411907,0.8832941287004863,0.8496926465276774,0.042608660356625,0.0636963011180843,0.5681421885487649,0.5678082455419565,-0.0529016108836149,-0.053115985542412,1.1588157414965026,0.931809615903932,0.108061929824077,0.163975565016369
1257,wave3,Risk-Neutral,0.9923119407428824,0.9923119407428824,0.0356016476412588,0.0356016476412588,0.7184365830238972,0.7184365830238972,0.1136263302360253,0.1136263302360253,0.5632939957195093,0.5632939957195093,-0.0559342449666332,-0.0559342449666332,1.1645625990734565,1.1645625990734565,0.1062927888221562,0.1062927888221562
2342,wave3,Somewhat Risk-Seeking,0.9353937750606204,0.9521109609227266,0.045878387020109,0.0431131885238511,0.7943470185016096,0.8513710206979248,0.0881564015902557,0.0628092997153454,0.5805866883981458,0.5454391924920179,-0.0441855949923022,-0.0659245761328003,0.9777151803038852,1.0497270779327534,0.154192376209107,0.137587249352832
921,wave3,Somewhat Risk-Seeking,0.9489258962056925,0.9211420894917932,0.0436534341563968,0.048111419914681,0.8573030241074281,0.868835662444507,0.0595702488280073,0.0527149459131355,0.5537050986446825,0.5576111257745043,-0.0614986256141247,-0.0592941787890363,1.0546262836427498,1.0035337756169689,0.1363902229427641,0.148434822795228
2403,wave3,Somewhat Risk-Seeking,0.8472690249946871,0.8615048279870499,0.0583441186887733,0.0565148813097777,0.8092982245030724,0.8474460504324273,0.0822523293296729,0.06486492240705,0.5549139688927921,0.5490767824437728,-0.0608247882441892,-0.0640139443760574,0.835362578216883,0.9088775850087428,0.1830021304901167,0.1686713594722198
1774,wave3,Somewhat Risk-Averse,0.8984780278059687,0.8987136639748663,0.0514651331505108,0.0514313788012473,0.8338727839342313,0.8649500462873625,0.0715270380837449,0.0551187814870571,0.5405704108800782,0.5485019566573082,-0.0683998182503615,-0.0643195820458499,1.0448760469672589,0.942277337699094,0.1387630812935064,0.1617916600069097
2338,wave3,Default,1.037191002310768,1.037191002310768,0.0246622589463385,0.0246622589463385,0.886503985031906,0.886503985031906,0.040023446167238,0.040023446167238,0.5433101438137092,0.5433101438137092,-0.0670180108359319,-0.0670180108359319,1.1702505204642513,1.1702505204642513,0.1045136457830379,0.1045136457830379
1346,wave3,Default,0.8562717900800586,0.8577061360902549,0.0571940146465287,0.0570086625414656,0.7966565747091684,0.7945083690072041,0.0872697187292989,0.0880947371506071,0.5836814461325531,0.5875629486919126,-0.0417390470474353,-0.0384527300893668,0.9905446259522028,0.9916935316301788,0.1513563334455727,0.1510999993596853
246,wave3,Risk-Neutral,0.99207804625361,1.013817596023634,0.0356499001375989,0.0308457768790791,0.7028567519632263,0.7416266809625027,0.1182042299370074,0.1064675684238427,0.5991717815183808,0.585625569269118,-0.0262917224729059,-0.0401264748267378,1.0022979620311565,0.957444109369454,0.1487150345664907,0.158579538872444
1949,wave3,Risk-Neutral,0.966375948178816,0.9450246241580744,0.0406061560919438,0.0443062541700579,0.7142900132809412,0.6577278786790615,0.1148616121935981,0.130610126498009,0.5515506380752263,0.5594018468882445,-0.0626818563350383,-0.0582560725768794,1.1448204601479253,1.1134459221443929,0.1122590409070113,0.1211662509789855
2109,wave3,Somewhat Risk-Seeking,0.8348736391341809,0.8348736391341809,0.0598919842042195,0.0598919842042195,0.8108918200768394,0.8108918200768394,0.0815985720210127,0.0815985720210127,0.5744332422664313,0.5744332422664313,-0.048688976754619,-0.048688976754619,0.9873277417053058,0.9873277417053058,0.152071964403461,0.152071964403461
89,wave3,Extremely Risk-Seeking,1.039568272178981,0.9994696243811256,0.0239443178221997,0.0340921752023179,0.8167766409523238,0.861739671874995,0.0791388460793886,0.0570293738738865,0.5715965711426663,0.5560896427908034,-0.0506314385201922,-0.0601623240403783,1.2594805570328111,1.139744370897075,0.071243119616187,0.1137449036020222
1616,wave3,Extremely Risk-Seeking,1.0199056873939014,0.899733754274195,0.0293604593486044,0.0512849996105579,0.6907823662336021,0.7269121898132136,0.1216399492714265,0.1110608737419527,0.5747802708627165,0.5677670002425673,-0.0484460487299353,-0.0531424036276916,1.1762642062145885,0.9994496210001622,0.102600532474235,0.1493590461020466
1307,wave3,Extremely Risk-Averse,1.0276483698137158,1.0486497520871672,0.027355633653843,0.0209772015351528,0.8989484911546388,0.9064364567905692,0.0278304260929293,0.0166544648480396,0.5432394751082735,0.5339876025018951,-0.0670540044391945,-0.0716129897585464,1.1821305340224686,1.1982411130155337,0.1007007683249573,0.0952968056462759
1619,wave3,Extremely Risk-Seeking,0.9776287064566216,0.9776287064566216,0.038514349331058,0.038514349331058,0.7278092708926954,0.7278092708926954,0.1107860355185441,0.1107860355185441,0.5733196259980118,0.5733196259980118,-0.049460552546386,-0.049460552546386,1.0553468496197644,1.0553468496197644,0.1362133445581253,0.1362133445581253
2333,wave3,Default,0.9738437742207472,0.9738437742207472,0.0392303138809245,0.0392303138809245,0.7033526823048443,0.7033526823048443,0.1180610984387944,0.1180610984387944,0.5788554976011424,0.5788554976011424,-0.0454972584997151,-0.0454972584997151,1.067023730751539,1.067023730751539,0.1333166768411247,0.1333166768411247
394,wave3,Risk-Neutral,0.9557661663758192,0.971503880676304,0.0424847970141928,0.0396665078416255,0.7066302784126078,0.7501898785763881,0.1171109882076889,0.1037052271206902,0.5679638362632349,0.5733537289912929,-0.0530162107469493,-0.0494371011037324,1.081553789344163,1.0630835798352944,0.1296283076906774,0.1343005905515837
130,wave3,Somewhat Risk-Seeking,0.9793477102252436,0.9609369120883284,0.0381847735200656,0.0415797606971434,0.7805856547528475,0.7768585838721973,0.0932704019469287,0.0946094499002259,0.5881976590393259,0.5829120476868227,-0.0378884127694084,-0.0423603945023441,0.8853070418064805,0.9278664805166976,0.173379705657675,0.1647915022816642
2378,wave3,Default,0.973642478383806,0.973642478383806,0.0392680279792153,0.0392680279792153,0.7273488346576248,0.7273488346576248,0.1109271800314306,0.1109271800314306,0.5873390626347467,0.5873390626347467,-0.0386498316085838,-0.0386498316085838,1.1336009589124738,1.1336009589124738,0.1155189211125208,0.1155189211125208
1227,wave3,Somewhat Risk-Averse,1.0061249421920588,1.0061249421920588,0.0326263531255036,0.0326263531255036,0.7903895189347258,0.7903895189347258,0.0896559994052653,0.0896559994052653,0.559435043291372,0.559435043291372,-0.0582366558591483,-0.0582366558591483,1.190349217429321,1.190349217429321,0.0979798102649173,0.0979798102649173
476,wave3,Default,0.9822280553324256,0.9822280553324256,0.0376261071195275,0.0376261071195275,0.7506008822384428,0.7506008822384428,0.1035708723827582,0.1035708723827582,0.5637693709888033,0.5637693709888033,-0.0556441116175561,-0.0556441116175561,1.123393493877899,1.123393493877899,0.1184108024310724,0.1184108024310724
1204,wave3,Risk-Neutral,0.9832076769510376,1.0091172710154033,0.0374342124520986,0.0319454840795503,0.8055944087293635,0.8867922803225955,0.0837525989165573,0.0397830885325722,0.5503240963052027,0.5603905951555133,-0.0633457532229364,-0.0576749853069593,1.102610097342854,1.003576806956089,0.1241020860939264,0.148425057043528
436,wave3,Somewhat Risk-Seeking,1.032968196997896,1.0186344576575737,0.0258886239477936,0.0296767215977084,0.8705465522437843,0.8762396337924279,0.0516214325537558,0.0478048906817553,0.5935210680542004,0.5702298246551517,-0.0327773413075745,-0.0515414734662506,1.1973034798732185,1.1669973936462263,0.095619367503317,0.1055347119374474
575,wave3,Extremely Risk-Seeking,0.8801515088799129,0.8801515088799129,0.0540264835592848,0.0540264835592848,0.7502654989599173,0.7502654989599173,0.1036805197655862,0.1036805197655862,0.6093754815818392,0.6093754815818392,-0.0004693300482261,-0.0004693300482261,1.0899364651934842,1.0899364651934842,0.127455167755172,0.127455167755172
1364,wave3,Extremely Risk-Seeking,1.0441390717734376,1.0418041425527438,0.0224998011285909,0.0232489045442682,0.8778294969204007,0.8889125905093646,0.0466839230905106,0.0379689221560272,0.5435212272528432,0.5361132980008659,-0.0669103867446396,-0.0705910833749752,1.2055155264425172,1.1964075383287234,0.0927575567039374,0.0959266099749295
1236,wave3,Default,0.981222858532488,0.981222858532488,0.0378220052672769,0.0378220052672769,0.813715629008221,0.813715629008221,0.0804274293986502,0.0804274293986502,0.5938153898413792,0.5938153898413792,-0.0324714156062928,-0.0324714156062928,1.1809354683621365,1.1809354683621365,0.1010905582286095,0.1010905582286095
2293,wave3,Somewhat Risk-Seeking,0.9261530105043848,0.9261530105043848,0.0473381839561623,0.0473381839561623,0.530782115358472,0.530782115358472,0.1607594896882831,0.1607594896882831,0.6090357703514115,0.6090357703514115,0.0048178296528687,0.0048178296528687,1.0847371983198784,1.0847371983198784,0.128807072259876,0.128807072259876
797,wave3,Extremely Risk-Seeking,0.9768420563732454,0.9768420563732454,0.0386642382898842,0.0386642382898842,0.7830510650448879,0.7830510650448879,0.0923743456539592,0.0923743456539592,0.5725575450001787,0.5725575450001787,-0.0499817669383175,-0.0499817669383175,1.0855605734724116,1.0855605734724116,0.1285938656143873,0.1285938656143873
547,wave3,Risk-Neutral,0.9304822295773748,0.9304822295773748,0.0466599188381882,0.0466599188381882,0.7140743758560496,0.7140743758560496,0.1149255070883722,0.1149255070883722,0.6075859797342121,0.6075859797342121,-0.0110155935098826,-0.0110155935098826,0.9107733163589184,0.9107733163589184,0.168287603307396,0.168287603307396
2185,wave3,Default,1.0193951035206166,1.0082601208686448,0.0294878908726159,0.0321419863538641,0.8260186758393321,0.8232921804472204,0.0751176409675868,0.0763254507655848,0.555053075483611,0.5709909959195277,-0.0607467763307347,-0.0510366361927038,1.2319409438560769,1.169945096845624,0.0829042084635172,0.1046099152019411
1914,wave3,Default,0.9951932168468828,0.982328500054774,0.0350018107930689,0.0376064761518081,0.7444381554620739,0.7089654566393475,0.1055682566779418,0.1164295945149443,0.609123071120339,0.6092936271676532,0.0041596850536791,0.0023999945287558,1.044871270466974,1.0400765017048224,0.1387642345180601,0.1399174384546657
535,wave3,Extremely Risk-Averse,0.9943286575217426,0.9943286575217426,0.0351828671880129,0.0351828671880129,0.7991057825541361,0.7991057825541361,0.086319774463034,0.086319774463034,0.5679083355268219,0.5679083355268219,-0.053051822682794,-0.053051822682794,1.1362945764055106,1.1362945764055106,0.1147442933661162,0.1147442933661162
1017,wave3,Default,1.0636946843260229,1.0203132043761192,0.0148090898039829,0.0292583543718544,0.8462609243869327,0.7878803668749588,0.0654731293454426,0.09059432734266,0.5647623480481773,0.5675103692482055,-0.0550332000474138,-0.0533064878596961,1.2569233527280088,1.140273706840437,0.0724031896389461,0.1135908193936289
1933,wave3,Default,0.8824057514478577,0.8824057514478577,0.0537179407482404,0.0537179407482404,0.7446649599450423,0.7446649599450423,0.105495388977981,0.105495388977981,0.5512060379881112,0.5512060379881112,-0.0628690768354552,-0.0628690768354552,0.995858322606349,0.995858322606349,0.1501674465265456,0.1501674465265456
360,wave3,Extremely Risk-Averse,1.0346979641018463,0.8405704147370446,0.0253934182415407,0.0591855604012135,0.9068875600885334,0.8584306167219854,0.0157301015530866,0.0589347177487339,0.5444618082050001,0.5640297634946521,-0.0664287356008741,-0.0554845524646421,1.226388577480743,1.0575901035437734,0.0850664028047574,0.135661320904935
2222,wave3,Somewhat Risk-Seeking,1.0246907431007994,0.9804950325508184,0.0281382683229356,0.0379632205396273,0.8231033426402243,0.7969162299713611,0.0764084131668646,0.0871694853217629,0.5767750450438497,0.5735931216741871,-0.047025556906903,-0.0492721679624207,1.0485507106992125,0.9634739381222706,0.1378732387296261,0.1572860998038393
867,wave3,Somewhat Risk-Seeking,0.8683453130421522,0.9505276192357076,0.0556147936189219,0.0433825870573587,0.7897868581104317,0.8587602310417578,0.089882236789372,0.0587476608908329,0.5753137836155241,0.5425790822554778,-0.0480702055981133,-0.0673894488936281,0.9115698211338236,1.0516200171349692,0.1681261329902467,0.1371258936185516
321,wave3,Somewhat Risk-Averse,0.9508357230616729,0.9664829672759396,0.0433302948367417,0.0405867666273995,0.746143477412639,0.7388951964766611,0.1050191866815593,0.1073343983088083,0.5662495501180566,0.573145860490222,-0.0541054822339792,-0.0495798744702659,1.0322391903072476,1.0474347869934904,0.1417837582770291,0.1381440270812113
640,wave3,Extremely Risk-Seeking,1.0234157646353794,1.039339653059402,0.0284690324183495,0.0240142919757213,0.8407945410210956,0.8832907662712998,0.0682095041863964,0.0426112867777364,0.557590853046686,0.547139405367955,-0.0593058285840485,-0.0650384142494074,1.1801574424118286,1.1994910009193542,0.1013435506656326,0.0948651789333578
479,wave3,Extremely Risk-Seeking,0.958920433892136,0.9524545785452612,0.0419350121509821,0.0430545025713365,0.6519641799501656,0.7181276588610169,0.1321158193129299,0.1137187989142143,0.6092870845412299,0.5891520227639074,-0.0024905350953064,-0.0370238013316461,1.14978221414409,1.0885753704502474,0.1107883588356182,0.1278103697636387
2400,wave3,Somewhat Risk-Averse,0.9512712172269256,0.9709786937181248,0.0432562745646006,0.0397637577605106,0.7475690186822405,0.770179205993127,0.1045580833718206,0.0969645565841322,0.6089302908663293,0.6059304050758401,-0.005509120735666,-0.0152783361766588,1.0719774792572014,0.9438367829095916,0.1320699835958291,0.1614640425205586
1932,wave3,Extremely Risk-Averse,0.9025086477047692,0.9369394368740108,0.050884704424014,0.0456296938468807,0.7823739673544894,0.6035059152219568,0.0926212715805838,0.1441966511135691,0.5838984687331165,0.6089257597252677,-0.0415621171688575,-0.0055368840068525,1.0837249971230305,1.0356144671084435,0.1290687228035306,0.1409827878591234
1254,wave3,Risk-Neutral,0.9541670588420148,0.9442132623705096,0.0427608385654603,0.0444408282557982,0.761061400283624,0.7578462098177219,0.1000932796472106,0.1011743699326247,0.5780678483072592,0.5780783530399823,-0.0460817765516057,-0.0460740293242984,1.1047119808517032,0.9789986694066144,0.1235377372512442,0.1539107893966782
813,wave3,Extremely Risk-Seeking,0.9067318568355816,0.9761361477313512,0.0502694277114597,0.0387982526801824,0.706466326663578,0.7617647962142776,0.1171586876588317,0.0998552687635842,0.5810414707125403,0.5657258559705168,-0.0438345652186044,-0.0544339452002748,1.040946326254642,1.1157540616336974,0.1397088873302611,0.1205321978120218
543,wave3,Default,0.9834529110862456,0.9752688559814576,0.0373860211116875,0.0389622778241973,0.7739104446361835,0.77014256848057,0.0956558339637937,0.0969773227581746,0.5619305672400893,0.5688895117130585,-0.0567582551730282,-0.052418726254563,1.0765168931240163,1.0190773377083528,0.130917862073678,0.1448681531693821
2316,wave3,Somewhat Risk-Seeking,0.9841511711947668,0.983455859380262,0.0372484653421558,0.0373854413620609,0.7957827346303427,0.8266907902211114,0.0876062258421585,0.0748169737535853,0.5796851665039058,0.607016260097797,0.0448733931463136,0.0126455969417957,1.1820694353206096,1.2001599157348355,0.1007207317651897,0.0946334012736917
2380,wave3,Default,0.7443148209091686,0.8370648934853377,0.0701865206131568,0.0596212361616107,0.7233471565254477,0.7300855638797071,0.1121467578926749,0.1100857191586528,0.5990695740910276,0.5902013696416198,-0.026423122218242,-0.0360493459128845,0.8906716663391985,0.893878360905171,0.1723181146674118,0.1716807795551398
120,wave3,Default,0.9464452405620162,0.9511847530673258,0.0440696460162157,0.0432709807433344,0.8528429719450891,0.7956884832054877,0.0620211165075538,0.0876424462761043,0.595879313000616,0.5939296445638338,-0.0302396650483439,-0.0323518801276183,1.0568832405488264,0.9896250813820968,0.1358354914336325,0.1515612100136997
266,wave3,Risk-Neutral,0.9249927255131876,0.9249927255131876,0.0475183369661885,0.0475183369661885,0.745782740110951,0.745782740110951,0.1051355635010148,0.1051355635010148,0.6093469440505809,0.6093469440505809,-0.0014668376939574,-0.0014668376939574,1.060145754171257,1.060145754171257,0.1350298716521303,0.1350298716521303
19,wave3,Extremely Risk-Seeking,0.860236510427514,0.8713060599708751,0.0566802185415718,0.0552207192086107,0.7820256007763187,0.7852469479935128,0.0927480674692191,0.0915691189545405,0.5700533064919597,0.5644512926707274,-0.0516578495943096,-0.0552252894066134,1.02740289883406,1.0504639729471077,0.1429242249025104,0.137407820451591
794,wave3,Risk-Neutral,0.9811642526703392,1.0120624905589972,0.0378333955765735,0.0312609167261832,0.7442860404475677,0.768110441460839,0.1056171012352318,0.0976828928849173,0.6093525918109208,0.6070283111464143,0.001330183161475,-0.0126132978128759,1.008949712688719,1.0337611745083972,0.1472010505010837,0.1414231012211421
1358,wave3,Extremely Risk-Seeking,0.9437986423075942,0.9992831150367713,0.0445094421131269,0.0341323508234788,0.8426200324895874,0.8899706133264047,0.0673078484912941,0.0370306388943595,0.5514683583741341,0.5458188560301215,-0.0627266087088227,-0.0657277114515016,1.0347668672308288,1.1199851975061568,0.1411843214233784,0.119361648995168
1121,wave3,Extremely Risk-Seeking,1.0735375815513082,1.0735375815513082,0.0086573891858712,0.0086573891858712,0.8954759780588106,0.8954759780588106,0.0317057871673656,0.0317057871673656,0.5634081149403771,0.5634081149403771,-0.0558647309071993,-0.0558647309071993,1.291337606170205,1.291337606170205,0.0548109907218742,0.0548109907218742
422,wave3,Risk-Neutral,1.004417017921892,0.998582945808198,0.033008702278633,0.0342827547600368,0.7955358926730214,0.8237989048449608,0.0877010554417097,0.0761023941757434,0.5774263480554728,0.5875098794679402,-0.0465524595423202,-0.0384995410978868,1.128491157745763,1.0842191040675544,0.1169750356452794,0.1289410598425301
1918,wave3,Extremely Risk-Seeking,0.9571144179169838,0.9571144179169838,0.0422506676684387,0.0422506676684387,0.8571007455884755,0.8571007455884755,0.0596835507049501,0.0596835507049501,0.5490077792462364,0.5490077792462364,-0.0640507094779264,-0.0640507094779264,1.113172638691727,1.113172638691727,0.1212411159006696,0.1212411159006696
