participantId,wave,ai_group,pre_grs_F_1y,post_grs_F_1y,pre_grs_F_3y,post_grs_F_3y,pre_grs_F_5y,post_grs_F_5y,pre_ra_m2,post_ra_m2
896,wave3,Risk-Neutral,0.8482415050300656,0.813218822681954,1.2029900640408902,1.141666646004529,1.0455541034164908,1.0184909242797542,-0.0064867344207468,-0.0028666370797303
2135,wave3,Extremely Risk-Seeking,0.8162307851256327,0.8508804700399689,1.0064426192339804,0.9611290016947196,0.9745379191212112,0.9632432334334592,0.0026249433955172,0.0079553058508094
1383,wave3,Risk-Neutral,0.8832942442581857,0.8496927030257937,1.1100704040333629,0.9976036913373996,1.0094247434628432,0.9470474532320698,0.0058883680224911,0.0060754002973653
1257,wave3,Risk-Neutral,0.7184364676769731,0.7184364676769731,1.0550262825021104,1.0550262825021104,0.9923130548724816,0.9923130548724816,0.0033867795777763,0.0033867795777763
2342,wave3,Somewhat Risk-Seeking,0.7943470355666618,0.8513712073160677,1.0194204221789973,0.9799659194528814,0.9353947383341984,0.9521120423742097,0.0014954862637364,0.004332106979065
921,wave3,Somewhat Risk-Seeking,0.8573032129282577,0.8688358380617712,0.9599462792077026,0.8928753682625877,0.9489269864467164,0.9211431338869892,0.0040292136185069,0.0070296271648527
2403,wave3,Somewhat Risk-Seeking,0.809298633207039,0.8474463271877202,0.7262412458694849,0.7558683001306609,0.8472702216800716,0.8615059932497848,0.0096969751719864,0.0115693027625026
1774,wave3,Somewhat Risk-Averse,0.8338730874179207,0.8649502604590511,0.840911609173716,0.8501491789680387,0.8984792800658146,0.8987147747984052,0.0115880459224623,0.0080662160223013
2338,wave3,Default,0.8865041278233495,0.8865041278233495,1.147500876169513,1.147500876169513,1.0371920747964618,1.0371920747964618,-0.0035192375628763,-0.0035192375628763
1346,wave3,Default,0.7966567558288853,0.794508579581188,0.9075336060684212,0.9076619259670756,0.8562728691597865,0.8577072121658715,0.0164045553144527,0.0168465365280539
246,wave3,Risk-Neutral,0.7028565695071844,0.741626314449062,1.1048785001187336,1.1132330682420206,0.9920790494800352,1.0138186079233535,-0.0037131048509239,-0.005171513895228
1949,wave3,Risk-Neutral,0.7142901164267651,0.6577279026238293,1.0309331550210563,0.996156589868955,0.966377107556411,0.9450257550351346,0.0037807564336434,0.0057357703293465
2109,wave3,Somewhat Risk-Seeking,0.8108921281857703,0.8108921281857703,0.8260972286620214,0.8260972286620214,0.8348748260242677,0.8348748260242677,0.0137308534236863,0.0137308534236863
89,wave3,Extremely Risk-Seeking,0.816776804998407,0.8617398269790268,1.1530934175185954,1.0134476734836249,1.0395693763577083,0.9994707315865704,0.0015653991562707,0.0063609473912732
1616,wave3,Extremely Risk-Seeking,0.6907825922319529,0.7269123323206903,1.1322207756710254,0.9259479121153,1.0199068458935252,0.8997348300730885,0.0008805433930134,0.0113508060286212
1307,wave3,Extremely Risk-Averse,0.8989486282992283,0.9064365955616258,1.124172580180099,1.1626284114799923,1.02764943210303,1.0486508340488707,-0.0031585386264362,-0.0048152520216649
1619,wave3,Extremely Risk-Seeking,0.7278090720120783,0.7278090720120783,1.0520356455498936,1.0520356455498936,0.9776297602619242,0.9776297602619242,0.0058477050483153,0.0058477050483153
2333,wave3,Default,0.7033523744038441,0.7033523744038441,1.0504062634339433,1.0504062634339433,0.9738447975506528,0.9738447975506528,-0.0009245296932993,-0.0009245296932993
394,wave3,Risk-Neutral,0.7066302843708491,0.7501898689886647,1.0212465827991752,1.0377789738528915,0.9557672366740756,0.9715049118232376,0.0059225810720571,0.0044457818663281
130,wave3,Somewhat Risk-Seeking,0.7805853353328249,0.7768584181854102,1.06005085510525,1.03439677569144,0.9793486731499228,0.9609379186710746,0.0013690452807272,0.0055065721498261
2378,wave3,Default,0.7273487904267384,0.7273487904267384,1.1090609676861278,1.1090609676861278,0.9736435814416552,0.9736435814416552,0.0026033757538781,0.0026033757538781
1227,wave3,Somewhat Risk-Averse,0.790389571902804,0.790389571902804,1.1227567401017593,1.1227567401017593,1.0061261135839166,1.0061261135839166,0.0009136231151599,0.0009136231151599
476,wave3,Default,0.7506008996507704,0.7506008996507704,1.0661537576360471,1.0661537576360471,0.9822291707895968,0.9822291707895968,0.0043294397623185,0.0043294397623185
1204,wave3,Risk-Neutral,0.8055946030548251,0.8867924059262619,1.0440823924745266,1.0858424664710358,0.9832087276092624,1.009118257312777,-0.0009822905465662,-0.0076743120661126
436,wave3,Somewhat Risk-Seeking,0.8705466608526363,0.8762398064168743,1.1759056980555005,1.1376159894055442,1.0329692417086134,1.0186354746223614,-0.0048290981495198,-0.0046885235665262
575,wave3,Extremely Risk-Seeking,0.7502655897531978,0.7502655897531978,1.0690957264578562,1.0690957264578562,0.880152567654637,0.880152567654637,0.0004614748863772,0.0004614748863772
1364,wave3,Extremely Risk-Seeking,0.8778296403715877,0.888912729560833,1.1514764763621956,1.1325703016079274,1.0441401747471315,1.0418052373861053,-0.0020543717913315,-0.0023359956109872
1236,wave3,Default,0.813715848259299,0.813715848259299,1.1170797038929392,1.1170797038929392,0.9812239978303868,0.9812239978303868,0.0045002270054923,0.0045002270054923
2293,wave3,Somewhat Risk-Seeking,0.5307822402259962,0.5307822402259962,1.033517629904392,1.033517629904392,0.9261539195118867,0.9261539195118867,-0.0005654884953731,-0.0005654884953731
797,wave3,Extremely Risk-Seeking,0.7830512892729186,0.7830512892729186,1.012204910972216,1.012204910972216,0.9768431987578172,0.9768431987578172,0.0112911520124478,0.0112911520124478
547,wave3,Risk-Neutral,0.7140739554551556,0.7140739554551556,1.0354194665545582,1.0354194665545582,0.9304830374286444,0.9304830374286444,0.0044253668750473,0.0044253668750473
2185,wave3,Default,0.8260188741283051,0.8232923331852463,1.1122094460717762,1.0908546580289329,1.0193962684470543,1.0082612693543271,0.0022307561935088,0.0027747858261088
1914,wave3,Default,0.7444377787870795,0.708965026685146,1.1526572080457245,1.1277904581675966,0.9951941487201426,0.9823294326089086,-0.0060625969013454,-0.0029978050797194
535,wave3,Extremely Risk-Averse,0.7991057584973462,0.7991057584973462,1.0824536925720902,1.0824536925720902,0.9943297419462672,0.9943297419462672,0.0073082563220209,0.0073082563220209
1017,wave3,Default,0.8462610238139461,0.7878803763114014,1.226716994253744,1.1241935396645095,1.063695794607744,1.020314268554637,-0.0011593568543502,0.0021852648863234
1933,wave3,Default,0.7446652943075576,0.7446652943075576,0.914413668591396,0.914413668591396,0.8824070410455567,0.8824070410455567,0.009153966231083,0.009153966231083
360,wave3,Extremely Risk-Averse,0.9068877023382892,0.8584309722393567,1.0819423647671056,0.8166771822234924,1.0346990946228805,0.8405722094309589,0.0021981957844701,0.0023991863872621
2222,wave3,Somewhat Risk-Seeking,0.8231030879271458,0.7969159248433542,1.1531192852799812,1.0725012057294092,1.0246918245815464,0.9804960959280752,-0.0067095205196572,-0.0004447012581193
867,wave3,Somewhat Risk-Seeking,0.7897870689228931,0.8587604272067505,0.8618547316176857,0.9599995604522922,0.8683463221818423,0.9505287178955166,0.0126163483251713,0.0044172052069746
321,wave3,Somewhat Risk-Averse,0.7461435278333156,0.738895365809914,0.9923345031060776,1.0160098286216388,0.9508367406733484,0.9664839900560068,0.0061563616548157,-0.0021212563356819
640,wave3,Extremely Risk-Seeking,0.8407946116987753,0.8832909142995897,1.1439342582752634,1.1644134470886252,1.023416926296452,1.0393407460711852,0.0004056549215109,-0.0004113076508337
479,wave3,Extremely Risk-Seeking,0.6519642133768445,0.7181276581644876,1.1078581788462123,1.0647243022552015,0.9589214647074092,0.9524556435860356,-0.0001776149648017,0.0045584089494145
2400,wave3,Somewhat Risk-Averse,0.7475691175242626,0.770178957201084,1.0941879048919492,1.1233768158455184,0.9512721491540692,0.9709796593556814,-0.002276553807845,-0.0039024139580907
1932,wave3,Extremely Risk-Averse,0.7823743867258879,0.6035061741141114,0.8742713107870005,1.038626019220896,0.902509816289021,0.9369402742500904,0.0173934274895274,-0.0025554724746919
1254,wave3,Risk-Neutral,0.7610616521452306,0.7578462743596828,1.0284467002463524,0.9972654988779034,0.9541681957798605,0.9442142899292002,0.0065332699135344,0.0066210908972977
813,wave3,Extremely Risk-Seeking,0.7064662011173316,0.7617649374981131,0.99070037225207,1.0525711028014837,0.9067329297396264,0.9761372756359596,0.0082320485381256,0.0041132136385855
543,wave3,Default,0.7739105398323255,0.770142562823636,1.03700238057148,1.0126211559569036,0.9834539976530748,0.9752699046055092,0.0030951069491239,0.0015376741529804
2316,wave3,Somewhat Risk-Seeking,0.7957825925288439,0.8266911064036334,1.185297807389186,1.157664083852366,0.9841520906011402,0.9834567313815282,-0.0028989183943304,-0.005491512574736
2380,wave3,Default,0.7233477290789363,0.7300859258304733,0.7166295034111777,0.8260010572890172,0.7443158083197878,0.837065785046774,0.0146181867486868,0.0104658193567977
120,wave3,Default,0.8528432437119853,0.7956886803559049,0.9829115308986188,1.0214776310118807,0.94644632283048,0.951185725140862,0.0059874564342585,0.0058859688675081
266,wave3,Risk-Neutral,0.7457828657504658,0.7457828657504658,1.0879511678644744,1.0879511678644744,0.924993960807642,0.924993960807642,-0.0018179050724166,-0.0018179050724166
19,wave3,Extremely Risk-Seeking,0.7820261979025163,0.7852475117770654,0.7815543831908338,0.7843721591889646,0.8602376913071638,0.8713072699743788,0.0084595102779521,0.0105447032508081
794,wave3,Risk-Neutral,0.7442856157156268,0.768110104107703,1.1256024534374969,1.154613644285828,0.9811651118815516,1.0120634157199246,-0.0031077760479629,-0.0044891524067221
1358,wave3,Extremely Risk-Seeking,0.842620267879142,0.8899707692649923,0.9024437888293388,1.0097812026381583,0.9437997631888586,0.9992842190094806,0.0105198201793879,0.0053723756830409
1121,wave3,Extremely Risk-Seeking,0.8954760926287204,0.8954760926287204,1.2335949608321457,1.2335949608321457,1.0735386980334465,1.0735386980334465,-0.0032583114942813,-0.0032583114942813
422,wave3,Risk-Neutral,0.7955359867425494,0.8237989979960957,1.1056926543758834,1.1195423687095163,1.0044180641950289,0.998583927299708,-0.0021340278260193,-0.0027938983890457
1918,wave3,Extremely Risk-Seeking,0.8571009767040756,0.8571009767040756,0.9886916106015848,0.9886916106015848,0.957115655943256,0.957115655943256,0.0071886816360531,0.0071886816360531
67,wave3,Somewhat Risk-Averse,0.902091894331154,0.8732851558795546,1.1177046208345165,1.0587024116318473,1.0356868749075787,1.0035224657630692,0.0071721851916287,0.0102832787206257
1945,wave3,Somewhat Risk-Averse,0.6678493185820025,0.6678493185820025,1.0026665284414409,1.0026665284414409,0.9397163345382858,0.9397163345382858,0.0102387028173019,0.0102387028173019
2407,wave3,Default,0.7369644241562048,0.7369644241562048,1.0932304397609591,1.0932304397609591,0.9889947252616152,0.9889947252616152,0.0003545650113428,0.0003545650113428
93,wave3,Extremely Risk-Averse,0.7985590956486223,0.8361203294381423,1.0886803842944697,1.1772298411364854,0.9084243233330166,0.9754465725109558,-0.0018158391883938,-0.0039617149218204
883,wave3,Somewhat Risk-Averse,0.811011823120175,0.6927037163235158,0.9703809337423094,0.905665818348757,0.923305141529042,0.8119016060477485,0.0110349427185263,0.0110410011542722
624,wave3,Default,0.777032850785724,0.830432079567949,1.0502245955015723,1.0355070535752826,0.976673100784299,0.975131283266742,0.006045842877793,0.0048689756672008
974,wave3,Extremely Risk-Averse,0.7739521913476802,0.8323551022951736,1.070539218864495,1.1855278206632682,0.9926854822503314,1.0004044143225002,-0.0002564390793231,-0.0041366781221923
665,wave3,Extremely Risk-Seeking,0.7123139300983067,0.7254269489726295,1.0401530082831838,1.0879287707119103,0.9489850006782272,0.9759729413537096,0.0091693823749573,0.0057660648733945
994,wave3,Extremely Risk-Averse,0.7242983421988324,0.7333632502455902,0.8747934340109708,0.9591662887719022,0.7947540777135785,0.8375459867725991,0.007037192221754,0.0005090827198373
454,wave3,Risk-Neutral,0.771137289432307,0.771137289432307,1.0152891447873438,1.0152891447873438,0.9302208961014828,0.9302208961014828,0.0077905120965511,0.0077905120965511
1178,wave3,Extremely Risk-Averse,0.728813410049823,0.7295230368454769,0.8962904796023312,1.169611402776025,0.8978641687385097,0.9135335962257056,0.018338633376361,-0.0024803952525531
9,wave3,Default,0.8303835077807096,0.8388392087686299,1.0341681984246869,1.0362791448440356,0.9658699821047396,0.977938795856402,0.0035461077675971,0.0006256387948209
2001,wave3,Default,0.8469547169217418,0.7918009098341584,0.9881701126247896,0.8915424801852502,0.9681687014018971,0.9243817157166792,0.0095921083434087,0.0112708686043493
1494,wave3,Somewhat Risk-Averse,0.8635277081697441,0.8635277081697441,1.210427872582384,1.210427872582384,1.0564813975209475,1.0564813975209475,-0.0079223974895455,-0.0079223974895455
1009,wave3,Somewhat Risk-Averse,0.602585290535126,0.6881110800354061,1.0597964578570442,1.067108018288084,0.9649157267560746,0.9621321758316732,0.0037014376898972,-0.0036058170986929
1763,wave3,Somewhat Risk-Seeking,0.7933020557309335,0.7933020557309335,1.056891852053763,1.056891852053763,1.001210445709045,1.001210445709045,-0.0029603973018799,-0.0029603973018799
1251,wave3,Somewhat Risk-Seeking,0.7375444666429202,0.8533659940202568,1.140602331690757,1.1926486472224538,0.9882162009895308,1.034871337630353,-0.0041474181059421,-0.0061796385181861
185,wave3,Somewhat Risk-Averse,0.8976026088062357,0.8976026088062357,1.2239128851400924,1.2239128851400924,1.062078662134445,1.062078662134445,-0.004652895502717,-0.004652895502717
1620,wave3,Extremely Risk-Averse,0.7185708965308933,0.7129230283853383,0.7938054884864771,0.841083286084906,0.7698606731839733,0.8253209085926887,0.0137879258564405,0.0100639170701979
991,wave3,Default,0.7986473598486449,0.7678543736328745,0.9299254368452444,1.0021151546538591,0.9228721060081728,0.9187165187873032,0.0106732313862139,0.0085564810094983
737,wave3,Extremely Risk-Seeking,0.6714350812830231,0.6013458905894394,0.8949960617323368,0.7565771913132837,0.7914523180607071,0.7291228459150831,0.0030712021554451,0.0131843932549672
763,wave3,Risk-Neutral,0.6986237614007988,0.6768748687934755,0.7525018318723325,0.8375759670605147,0.7953156156256574,0.8601740294915083,0.0154419763531677,0.0143725470824437
820,wave3,Default,0.7748754995829537,0.803782717843776,0.897231169954659,0.8428942094151761,0.8322800984175123,0.8465157292325257,0.0102277765776374,0.0069666231803783
393,wave3,Risk-Neutral,0.701863945038264,0.8138849089773259,1.018327650877111,1.1305383640543112,0.9570372245837496,1.0205592289686956,0.000956672453002,-0.004566590330935
1091,wave3,Extremely Risk-Averse,0.8342545555240397,0.8646950034497282,1.131305418411818,1.1533000216863682,1.0306300214317896,1.0286287112084307,-0.0097527134442647,-0.0075596594260752
2035,wave3,Extremely Risk-Averse,0.8202260465359682,0.8227434393216388,1.0615711992495522,1.0451642620011887,0.9733230143155256,0.9661895445466492,0.0013312461297123,-0.0026376227971767
175,wave3,Somewhat Risk-Averse,0.7917618992156809,0.7917618992156809,1.089487242190749,1.089487242190749,0.9731665669093263,0.9731665669093263,-0.0005398237132898,-0.0005398237132898
2166,wave3,Somewhat Risk-Averse,0.6809118312165854,0.6809118312165854,1.136561178063466,1.136561178063466,0.9682578562553972,0.9682578562553972,-0.0021260816296086,-0.0021260816296086
1032,wave3,Risk-Neutral,0.8600627735807524,0.8600627735807524,1.086971494320845,1.086971494320845,1.0308514745463475,1.0308514745463475,0.0027835844075122,0.0027835844075122
1691,wave3,Extremely Risk-Seeking,0.764432047229319,0.8669176766785313,1.1147455735403962,1.1145099164507042,1.0113161313277266,1.012323080582806,-0.0017086782414581,-4.4392011791047e-05
2303,wave3,Extremely Risk-Seeking,0.8907936244688458,0.8782386980372997,1.2114223543022458,1.087934633715241,1.056105395877581,1.0101694470655558,-0.0051326040271254,0.0009680483751858
1837,wave3,Somewhat Risk-Averse,0.877406631383718,0.7829219796978728,0.9418157815812768,0.9573796826298536,0.949458308201323,0.91395679804472,0.0120076787882624,-0.0008592611549547
648,wave3,Somewhat Risk-Seeking,0.7977192371728675,0.7977192371728675,1.021738833550623,1.021738833550623,0.9488733216306332,0.9488733216306332,0.0027814519761648,0.0027814519761648
871,wave2,Somewhat Risk-Averse,0.8543899789273125,0.8534141377946552,1.106871772345184,1.1330200025714203,0.995640213232498,1.004985996939476,-0.0021579122391219,-0.0037479831848734
2157,wave2,Risk-Neutral,0.8785717673279073,0.8785717673279073,0.9798585329538104,0.9798585329538104,0.9868361171055958,0.9868361171055958,0.0060371125281637,0.0060371125281637
16,wave2,Somewhat Risk-Seeking,0.6614864574752282,0.7261778616158523,1.0332222251953678,0.966700401375734,0.9450277471337488,0.924080133539816,0.0040033982396828,0.0053682019934815
1109,wave2,Somewhat Risk-Seeking,0.8423192080688845,0.8423192080688845,0.8212769153012959,0.8212769153012959,0.8802572493792805,0.8802572493792805,0.0098307601902181,0.0098307601902181
352,wave2,Risk-Neutral,0.6845468673804938,0.6845468673804938,1.0135531983838686,1.0135531983838686,0.8989039975280045,0.8989039975280045,-0.0006035619041344,-0.0006035619041344
60,wave2,Risk-Neutral,0.8816235037400761,0.8816235037400761,1.1477797260288134,1.1477797260288134,1.0150100757359737,1.0150100757359737,-0.0013359200294253,-0.0013359200294253
791,wave2,Extremely Risk-Averse,0.8150495133875912,0.8150495133875912,0.890889372183268,0.890889372183268,0.9398873066538824,0.9398873066538824,0.00916685284096,0.00916685284096
2349,wave2,Somewhat Risk-Averse,0.9008022573133724,0.8241825368438448,1.197023339156499,1.133694668701362,1.0497912289644065,0.9967922941163015,-0.0028543451858707,-0.0046359906741077
929,wave2,Extremely Risk-Averse,0.7906416288826615,0.805488576086476,0.9775574107574784,1.0908381619084475,0.952001999409012,0.933388500764019,0.0145672407580326,-0.0005103341569146
214,wave2,Somewhat Risk-Averse,0.6884095606992942,0.7040578655061802,1.0621785465525462,1.064761733049593,0.9486564889411218,0.9517426082707312,-0.0006629083454992,-0.0017064670720021
1124,wave2,Extremely Risk-Averse,0.8063045746930145,0.8063045746930145,0.9346511889851552,0.9346511889851552,0.9317576899039784,0.9317576899039784,0.0060550369144169,0.0060550369144169
2036,wave2,Somewhat Risk-Averse,0.6535790252434404,0.6978006307276186,1.1190538829669432,1.1259131028606133,1.0126950687389351,1.000469997586442,-0.0012440779184255,0.0014027978776072
1349,wave2,Risk-Neutral,0.9103645558310424,0.9103645558310424,1.2692094124293545,1.2692094124293545,1.0608939441339258,1.0608939441339258,-5.2415883897045446e-05,-5.2415883897045446e-05
1315,wave2,Somewhat Risk-Averse,0.762115023691268,0.7616211751329136,0.990864482632249,1.0505790063193008,0.9479945656158272,0.9914899700101631,0.0014185809582191,-0.0018570951348844
1156,wave2,Default,0.8691275617515499,0.8750551959631898,1.0548139507036365,1.0720814127465723,0.9985060054328048,0.9974528359895792,0.0124317932103567,0.0121689394244492
2372,wave2,Risk-Neutral,0.7440022185154163,0.7785670948922021,1.013169927808386,1.0220369403030385,0.9935822943398132,0.9978281750720734,0.0012284993333208,-0.0013337392130952
2272,wave2,Risk-Neutral,0.8392843182661501,0.7911523059340614,1.1733230345568215,1.1613518705236767,1.0263808860234729,1.0027583334061247,-0.0021200306397597,-0.0035084297548797
36,wave2,Extremely Risk-Averse,0.7844346184858628,0.7316091108145382,1.0621989669124596,1.0296747058273716,0.9977145670180873,0.9761144670722298,0.0036397382148592,0.0007778740669578
1309,wave2,Extremely Risk-Averse,0.8926755782197194,0.8424143122036607,1.213596934682846,1.15376644753332,1.055661397474815,0.9759560368447776,-0.0055752757342764,-0.0028638722592311
1090,wave2,Extremely Risk-Seeking,0.883066533523793,0.883066533523793,1.2284393560093134,1.2284393560093134,1.0684708725552456,1.0684708725552456,-0.0068191389587697,-0.0068191389587697
1768,wave2,Somewhat Risk-Seeking,0.9071745785814628,0.8930994823424158,1.2066950853175396,1.1544250390549626,1.059295435733112,1.0407271450364746,-0.0031705383059056,-0.0013977452187489
545,wave2,Extremely Risk-Averse,0.7389215350329441,0.6669524440262352,1.12401853372554,1.0758412335749896,0.995029046768646,0.9735207135176392,-5.084964313399585e-05,0.0010932262762174
2073,wave2,Extremely Risk-Averse,0.8039665937044771,0.7680502703111074,1.053445915840795,1.000033273799105,0.9795431230490204,0.9435758785483987,0.0035941363410609,0.0088336139160802
1465,wave2,Extremely Risk-Seeking,0.8021945925510788,0.8260515023748733,1.0533070499928128,1.0867726095587302,1.0004715246823894,1.0187023684674426,-0.0106933591239768,-0.0068889608464745
97,wave2,Risk-Neutral,0.7943491514267691,0.82011494468291,0.9968588524423748,1.0412403654049438,0.9132815084232222,0.969528267819492,-0.0030188610642842,-0.0049823392396147
847,wave2,Extremely Risk-Averse,0.7830619765205848,0.8076890117670619,1.0495664113667658,1.0269497676129569,0.9738083666441426,0.8867171036363131,0.0057469629173714,0.003708888837136
561,wave2,Extremely Risk-Averse,0.840098340781283,0.731631474790456,1.116134750716139,1.0837141258918106,0.9875004675882998,0.9076865009789602,-0.0010073703312962,-0.0019595656219912
1686,wave2,Somewhat Risk-Seeking,0.6077240544116014,0.6077240544116014,1.010963408166115,1.010963408166115,0.9703015420607048,0.9703015420607048,0.0047436042616833,0.0047436042616833
1165,wave2,Somewhat Risk-Seeking,0.8281042768103236,0.8704535057306754,1.1907532562855605,1.1269381146365034,1.0446013318269067,1.0184332537068932,-0.0043811187697627,0.0003274052246072
122,wave2,Extremely Risk-Seeking,0.7715413734194153,0.8029273658526885,0.979955961560341,1.02722751069517,0.9128525850301782,0.9517908597880363,0.0020801495746495,0.0057246507772401
636,wave2,Somewhat Risk-Seeking,0.8075707174771101,0.8211688323545789,1.035100960211872,0.9505887345349048,0.9304621991336716,0.903260630074184,0.0066424159094627,0.0092276415391016
704,wave2,Somewhat Risk-Seeking,0.8673552172812006,0.875946920553687,1.1313159423234602,1.1500843067447086,1.009557785473268,1.029637794157212,-0.0016564309684453,-0.0016187120273611
942,wave2,Extremely Risk-Seeking,0.8899374729318876,0.8225123065515585,1.2339579869568753,1.0242882084652365,1.0594397969334672,0.9815880746990996,-0.0026597739972728,0.0032344081500882
2030,wave2,Extremely Risk-Averse,0.7704776266540855,0.6845687042892883,0.9000341720835042,1.0347748328519464,0.9271897872512298,0.970428397789884,0.0125434341631776,0.0011047028468629
189,wave2,Risk-Neutral,0.7948275813722119,0.8366793364188216,1.0726212431795286,1.061475659200947,0.9473342069475932,0.9687934336227628,-0.0010120789543075,-0.0030550733651631
2050,wave2,Somewhat Risk-Seeking,0.7627618804041502,0.7924091884290593,1.0022199648521928,1.0190486007904067,0.9468781981945024,0.945469884330173,0.0072199976312784,0.0071613912334236
1873,wave2,Somewhat Risk-Averse,0.7803899178067961,0.7935928676684894,1.0153997681784157,1.0242444444394438,0.9628166766726894,0.9650802278458068,-0.0039410128714727,-0.0044404004017858
2169,wave2,Risk-Neutral,0.8241004256027027,0.7987124457170571,1.145296939070369,1.111810062854622,1.0250285077946226,1.033032150210352,-0.0034471531502558,0.0030909080278213
1172,wave2,Extremely Risk-Seeking,0.682882012767729,0.8767621711260701,1.057362246301604,1.0913974770192718,0.9402758343784192,1.0027431591055047,0.0032289301131903,0.0021518658548378
1558,wave2,Somewhat Risk-Seeking,0.8159172658299113,0.8572579917036769,1.038317852654963,1.0484826817154096,1.007168017743939,1.004991925875895,-0.0037447206705841,-0.0018863687066166
1417,wave2,Default,0.8205874265795992,0.8205874265795992,0.9866022002049456,0.9866022002049456,0.9293315666281496,0.9293315666281496,0.0069361433480476,0.0069361433480476
350,wave2,Default,0.8598646979316134,0.8584348949923079,1.129058269051438,0.9121083694839764,1.0048838106418403,0.9434544771685544,-0.0044515436495851,0.0065071995171634
1904,wave2,Risk-Neutral,0.7374607152861374,0.6860278144689315,1.0415130664426604,0.9932114408592996,0.9762587281410114,0.9444851447667102,0.0008903934502385,0.0004890637144834
721,wave2,Risk-Neutral,0.744477696620195,0.744477696620195,1.0481242726674458,1.0481242726674458,0.9766077693358256,0.9766077693358256,0.0065189194400314,0.0065189194400314
2255,wave2,Extremely Risk-Averse,0.7532281334733615,0.7532281334733615,1.138787160053956,1.138787160053956,1.0098107163684706,1.0098107163684706,-0.0048528585474,-0.0048528585474
2405,wave2,Extremely Risk-Seeking,0.6611967268238329,0.8892724177143714,1.0134684738381854,1.1615246220653408,0.9328226578589948,1.0403768313207211,0.0056183177176327,-0.000212876107519
355,wave2,Default,0.8686432901560834,0.8160223291612029,1.1719866328901078,1.0765238087165327,1.0237754070363585,0.9888731428351256,-0.0007113005779742,0.0003324561564628
116,wave2,Risk-Neutral,0.8432754500320871,0.8215002361645527,0.9547236504158222,0.965244466156169,0.9298358743435922,0.925181211139606,0.0103981753544549,0.013811945310326
694,wave2,Extremely Risk-Seeking,0.8092651938908968,0.8678437426574444,1.2220628926677095,1.0030772712471694,1.0622213139554857,0.963309539034769,-0.0064846366656713,0.0009066158737255
814,wave2,Extremely Risk-Averse,0.7405306089354177,0.7405306089354177,1.1406936240481431,1.1406936240481431,0.9888344383034658,0.9888344383034658,-0.0024286289511985,-0.0024286289511985
1929,wave2,Extremely Risk-Averse,0.8432981468813491,0.8118528017603185,1.0526859358431853,1.0197212638748443,0.975153252898022,0.9460947250423132,0.0026069566819569,0.0072782825047106
618,wave2,Somewhat Risk-Seeking,0.7169849828329984,0.7169849828329984,1.025482527777777,1.025482527777777,0.9526060497073874,0.9526060497073874,0.007070709631745,0.007070709631745
2099,wave2,Somewhat Risk-Seeking,0.7107011079322122,0.8372370693444838,1.026455149095729,1.0602868594959247,0.917382624664572,1.014198403316958,0.0006964280123208,0.0003744418758905
1523,wave2,Somewhat Risk-Seeking,0.8747113756007305,0.8747113756007305,1.1907751009690075,1.1907751009690075,1.0541729957875596,1.0541729957875596,-0.0052967143201391,-0.0052967143201391
1048,wave2,Extremely Risk-Averse,0.7693472834926247,0.7192179303970005,0.9595809308656076,1.0327229484129492,0.9311676536856536,0.917696813754028,0.0051094313228363,0.0102596687115563
1931,wave2,Default,0.8437692117655028,0.8437692117655028,0.8601812252722358,0.8601812252722358,0.9304600119603113,0.9304600119603113,0.0053812924720988,0.0053812924720988
689,wave2,Default,0.8855871484709724,0.8740382313695336,1.2167254596732089,1.2044506626851847,1.0372003120246074,1.0426211129048693,0.0003515163090098,-0.0008495259348278
633,wave2,Extremely Risk-Averse,0.9015322564176192,0.8736828759047678,1.0145564716523496,1.2331967941526063,1.0168451038164867,1.076369059076827,0.004146694353343,-0.006042826344425
2,wave2,Somewhat Risk-Seeking,0.8447277766696842,0.8347481926965019,1.1277224800023211,1.1007245048326189,1.0349338553619123,1.0216454092529852,-0.0010683193766838,0.0003121344291588
1100,wave2,Extremely Risk-Averse,0.7506008996507704,0.6712069936626408,1.0661537576360471,1.1296648589136262,0.9822291707895968,0.9838498653255504,0.0043294397623185,-0.0040707958423232
1825,wave2,Somewhat Risk-Seeking,0.7616283975279279,0.7244687461878851,1.1411959799160671,1.039314770168004,0.989510786449406,0.9253783839624632,-0.0031448307657752,0.0057530824979668
78,wave2,Somewhat Risk-Averse,0.8696806659302991,0.8523129976083178,1.0105271005084009,0.9781869206300796,0.94512722604908,0.933383105085124,0.0023484821110321,0.0029720019962781
917,wave2,Default,0.8584612498961711,0.7743730324398086,1.1176195315299535,0.9968013228502516,1.0242201872842578,0.933982938748946,-0.0021686079625177,0.007728909287107
437,wave2,Default,0.8016838037983193,0.8016838037983193,0.9803589336689048,0.9803589336689048,0.9500821116109512,0.9500821116109512,0.0018252666081526,0.0018252666081526
1567,wave2,Extremely Risk-Seeking,0.5970003001630284,0.89411312482414,0.970396237240342,1.205592725467406,0.8899439546238029,1.0625219480067083,0.0070624861946844,-0.0061548868642422
2104,wave2,Extremely Risk-Seeking,0.7287691124848997,0.7598584706704382,0.9786809284531588,0.9497861380158628,0.952635888723688,0.9405442963672012,0.0060177930706217,0.005582383068831
