window_start,spy_ret,spy_vol,arm,mean_post_m2,mean_pre_m2,n
2025-08-20,0.0061424979665347,0.0055471437984958,Extremely Risk-Seeking,0.0153422384952495,0.0214393467491239,181
2025-08-21,0.0172541766757206,0.0058320517332692,Extremely Risk-Seeking,0.0088176929261381,0.0170842799673729,181
2025-08-22,0.0183936128873265,0.0057681920734122,Extremely Risk-Seeking,0.0088874018418272,0.014448485514997,181
2025-08-23,0.0029908498642137,0.0042432457730351,Extremely Risk-Seeking,-0.0021952984819479,0.0065504155625967,181
2025-08-24,0.0029908498642137,0.0042432457730351,Extremely Risk-Seeking,-0.0001414534519157,0.0076813099715406,181
2025-08-25,0.0054546789897647,0.0042818920862657,Extremely Risk-Seeking,0.000498361369407,0.007465628984112,181
2025-08-26,0.0122340364732131,0.0040941710011822,Extremely Risk-Seeking,0.0022339656402753,0.0062323921648298,181
2025-08-27,0.0109275818375365,0.0040312030616629,Extremely Risk-Seeking,0.0008212693158678,0.0040702218671451,181
2025-08-28,0.0170112794243098,0.0044730481701123,Extremely Risk-Seeking,0.0045362143999575,0.0042209721393102,181
2025-08-29,0.0130833936655323,0.004435871364497,Extremely Risk-Seeking,0.0078734369155447,0.0059133168555822,181
2025-08-30,0.0191613041668443,0.0040275093533962,Extremely Risk-Seeking,0.0116554971045888,0.0042143186146415,181
2025-08-31,0.0191613041668443,0.0040275093533962,Extremely Risk-Seeking,0.0104743240854641,0.0036550729788632,181
2025-09-01,0.0245870891879314,0.0041402464585472,Extremely Risk-Seeking,0.0118585272659565,0.0047632379723325,181
2025-09-02,0.0231764463107595,0.0041938448129711,Extremely Risk-Seeking,0.0145959342898347,0.0075899392284485,181
2025-09-03,0.0295344013328673,0.003498703411038,Extremely Risk-Seeking,0.0065523745487661,0.0004457378521475,181
2025-09-04,0.0287693382695579,0.0034507387429228,Extremely Risk-Seeking,0.0072865029805834,-0.0007452987631434,181
2025-09-05,0.0252958725720346,0.0030884952086922,Extremely Risk-Seeking,0.0094658760912525,0.0013926341022267,181
2025-09-06,0.0282739532515159,0.0028650058968303,Extremely Risk-Seeking,0.008337199870097,0.0007143338304661,181
2025-09-07,0.0282739532515159,0.0028650058968303,Extremely Risk-Seeking,0.0083736684111086,0.0007320651618747,181
2025-09-08,0.0331387680728636,0.002905239981965,Extremely Risk-Seeking,0.00682500407344,-0.0001793955664317,181
2025-09-09,0.0249969255082751,0.00350553718868,Extremely Risk-Seeking,0.0076565290297544,0.0028106157084913,181
2025-09-10,0.0193790424207456,0.0037126385470763,Extremely Risk-Seeking,0.0089053367221736,0.0039832777139341,181
2025-09-11,0.0117513924364431,0.0039772254662734,Extremely Risk-Seeking,0.0045993581366286,0.0056280452058319,181
2025-09-12,0.0091615170864221,0.0036726463608516,Extremely Risk-Seeking,0.0050688966845498,0.0068297571424797,181
2025-09-13,0.0094991367663923,0.0036674857531292,Extremely Risk-Seeking,-0.000104696111846,0.0037592187727251,181
2025-09-14,0.0094991367663923,0.0036674857531292,Extremely Risk-Seeking,0.0030024087866971,0.0053872282751178,181
2025-09-15,0.0123362803680628,0.0037042370597786,Extremely Risk-Seeking,0.0070674016403069,0.0078151970881435,181
2025-09-16,0.0107684803339633,0.0035891731055058,Extremely Risk-Seeking,0.0041408996091919,0.003265341703329,181
2025-09-17,0.0156109381476488,0.0036020553529064,Extremely Risk-Seeking,0.005715681997763,0.0025484812619406,181
2025-09-18,0.0180456219821487,0.0035463404028203,Extremely Risk-Seeking,0.0089108169968023,0.0044991477553952,181
2025-09-19,0.0132959246648132,0.0034227583727385,Extremely Risk-Seeking,0.004272397306561,0.0036930798022558,181
2025-09-20,0.008301937808069,0.0032362685734054,Extremely Risk-Seeking,0.0048412908258923,0.0038325601267281,181
2025-09-21,0.008301937808069,0.0032362685734054,Extremely Risk-Seeking,0.0053357176087801,0.0041379173596882,181
2025-09-22,0.0119179827813651,0.0033235362973611,Extremely Risk-Seeking,0.0091521523138472,0.0073913475621526,181
2025-09-23,0.0034190577214243,0.0033239441642178,Extremely Risk-Seeking,0.0073772010922215,0.007598387579564,181
2025-09-24,0.0149273217739414,0.0032362091978216,Extremely Risk-Seeking,0.0102955940307341,0.0075343217441439,181
2025-09-25,0.0152171834740659,0.0032107106198171,Extremely Risk-Seeking,0.0078065419465728,0.004346565359458,181
2025-09-26,-0.0076438557091425,0.0078623113930938,Extremely Risk-Seeking,0.0134216262681144,0.0109312108726504,181
2025-09-27,-0.0132967124728082,0.0076759770739115,Extremely Risk-Seeking,0.0084133437694954,0.0087551131781328,181
2025-09-28,-0.0132967124728082,0.0076759770739115,Extremely Risk-Seeking,0.0157079987722797,0.0130277402751796,181
2025-09-29,0.0018433793353678,0.0087470474441472,Extremely Risk-Seeking,0.012888312320343,0.0091575094216896,181
2025-09-30,-0.0021848253576977,0.0087216592708575,Extremely Risk-Seeking,0.0011173129124946,0.0032390172458565,181
2025-10-01,-0.0015161188318646,0.0087447163750139,Extremely Risk-Seeking,0.0027027024409582,0.0098712048437757,181
2025-10-02,-0.0116835966468097,0.0088521893020602,Extremely Risk-Seeking,-0.0020158650354798,0.0131086902533577,181
2025-10-03,-0.0072172217958386,0.008997374157219,Extremely Risk-Seeking,-0.0093532103585218,0.0059039784197054,181
2025-10-04,-0.0072025230257363,0.00899742549208,Extremely Risk-Seeking,-0.0038624636907549,0.0084600644597887,181
2025-10-05,-0.0072025230257363,0.00899742549208,Extremely Risk-Seeking,-0.0012078904922123,0.0100268005409982,181
2025-10-06,0.0031230673945641,0.009424659921968,Extremely Risk-Seeking,0.0014198800308305,0.0156680561424153,181
2025-10-07,-0.0004764853123858,0.0093793533463034,Extremely Risk-Seeking,-0.020284411771386,-0.0084496741266251,181
2025-10-08,-0.001972724184114,0.0094293434620984,Extremely Risk-Seeking,-0.016633988514161,-0.0044318861088897,181
2025-10-09,-0.0020055556891414,0.0094278298767194,Extremely Risk-Seeking,-0.0177288564582315,-0.003812345759712,181
2025-10-10,0.0090738699887245,0.0096237871931703,Extremely Risk-Seeking,-0.0185995214941912,-0.0054131819628112,181
2025-10-11,0.0371045899098565,0.0058707416541051,Extremely Risk-Seeking,-0.005925114296788,-0.0047281004444216,181
2025-10-12,0.0371045899098565,0.0058707416541051,Extremely Risk-Seeking,0.000207158146288,-0.0014709413911588,181
2025-10-13,0.0493400019055401,0.006294370450612,Extremely Risk-Seeking,-0.0087113115932218,-0.0091203728682055,181
2025-10-14,0.0362269822886349,0.0053293138154005,Extremely Risk-Seeking,-0.0067729370096818,-0.0080805371616767,181
2025-10-15,0.0379929083497694,0.0052646848782783,Extremely Risk-Seeking,0.0008121286080842,-0.005997999460884,181
2025-10-16,0.0220395857112631,0.0062715049323528,Extremely Risk-Seeking,0.002930283479207,-0.0013407643124134,181
2025-10-17,0.0324229489196497,0.0058463530408542,Extremely Risk-Seeking,0.0088547084134326,0.0014547565473316,181
2025-10-18,0.0265957806479353,0.0057848716253668,Extremely Risk-Seeking,0.0135213520318246,0.0056850588669841,181
2025-10-19,0.0265957806479353,0.0057848716253668,Extremely Risk-Seeking,0.0131381519995305,0.0055145452304495,181
2025-10-20,0.0285224338854583,0.0057641827502074,Extremely Risk-Seeking,0.0087408436592283,0.0049332748722199,181
2025-10-21,0.0058692510940845,0.0062603995950465,Extremely Risk-Seeking,-0.0084494218391624,-0.0059733744464433,181
2025-10-22,0.0093700584055269,0.0063078973865664,Extremely Risk-Seeking,0.0018965133229795,0.0029001294383347,181
2025-10-23,0.0037586165681211,0.006814849871649,Extremely Risk-Seeking,-0.0012451518548935,0.0014791756595236,181
2025-10-24,-0.0011761061907176,0.0066389209847898,Extremely Risk-Seeking,-0.0015051720629225,0.0038287939192371,181
2025-10-25,-0.0092728777843305,0.006238504080526,Extremely Risk-Seeking,-0.0010892674240282,0.0058539851600632,181
2025-10-26,-0.0092728777843305,0.006238504080526,Extremely Risk-Seeking,0.0015974723623945,0.0072915222237608,181
2025-10-27,0.0061867951428864,0.007516349314484,Extremely Risk-Seeking,0.003467266722316,0.0086384610270693,181
2025-10-28,-0.0032689635179037,0.0068623571788834,Extremely Risk-Seeking,0.0018101582072314,0.0128071643251233,181
2025-10-29,-0.0053560927940368,0.0068213152903948,Extremely Risk-Seeking,-0.0034667696362359,0.0101680435095569,181
2025-10-30,-0.0223308518192006,0.0079983635707959,Extremely Risk-Seeking,-0.0103898790301592,0.0109634945630104,181
2025-10-31,-0.0116206355968336,0.0075537505354608,Extremely Risk-Seeking,-0.0149086482091542,0.0014303429120111,181
2025-11-01,-0.014852050189438,0.0074757538530667,Extremely Risk-Seeking,-0.0206847046394379,-0.004624090451082,181
2025-11-02,-0.014852050189438,0.0074757538530667,Extremely Risk-Seeking,-0.0231815543339382,-0.0061263860822858,181
2025-11-03,-0.0240302104592338,0.0077705322025625,Extremely Risk-Seeking,-0.0231233308664914,-0.0038038211339047,181
2025-11-04,-0.0340388274372249,0.0078947621562479,Extremely Risk-Seeking,-0.020564578185517,-0.0019033102529814,181
2025-11-05,-0.0186748745400774,0.0075692328840394,Extremely Risk-Seeking,-0.0135069483781906,-0.0010264113689076,181
2025-11-06,-0.0369697260335186,0.0082509754462129,Extremely Risk-Seeking,-0.0235205609648127,5.623363154292689e-05,181
2025-11-07,-0.0168280386947662,0.0084984882154226,Extremely Risk-Seeking,-0.0287689292478532,-0.008412129059258,181
2025-11-08,-0.0177950833557812,0.0084850544799308,Extremely Risk-Seeking,-0.0347116209950834,-0.0150050082824603,181
2025-11-09,-0.0177950833557812,0.0084850544799308,Extremely Risk-Seeking,-0.0292437985113673,-0.0118971112142616,181
2025-11-10,-0.0033383953157902,0.0094277928026698,Extremely Risk-Seeking,-0.0299805567306756,-0.0140579873377849,181
2025-11-11,-0.0094213163129149,0.0088014973410889,Extremely Risk-Seeking,-0.0469811424587012,-0.0267170125559171,181
2025-11-12,-0.0048608244687057,0.0089881523494513,Extremely Risk-Seeking,-0.0367655393187079,-0.0248962021756859,181
